Bravyi-Kitaev mapping of NH3 Hamiltonian in sto3g basis.
IIIIIIIIIIIIIIII (-45.692878261398114+0j)
IIIXIIIIIZYYIIII (4.934749573680961e-07+0j)
ZIXXZIIIIIXXZIII (0.011866307652196472+0j)
IZYYIIIIZIXXZIII (0.011866307652196472+0j)
ZIXXZIIIZZYYIIII (0.011866307652196472+0j)
IZYYIIIIIZYYIIII (0.011866307652196472+0j)
IIZZIIIIZIXXZIII (-4.325962204034233e-06+0j)
IIZZIIIIIZYYIIII (-4.325962204034233e-06+0j)
ZIXZZIIIIIXXZIII (0.009636583606825675+0j)
IZXIIIIIZIXXZIII (-0.009636583606825675+0j)
ZIXZZIIIZZYYIIII (0.009636583606825675+0j)
IZXIIIIIIZYYIIII (-0.009636583606825675+0j)
IZIIIIIIZIXXZIII (-0.0036459651692999336+0j)
IZIIIIIIIZYYIIII (-0.0036459651692999336+0j)
ZZZIZIIIIIXXZIII (0.003646593721981017+0j)
ZZZIZIIIZZYYIIII (0.003646593721981017+0j)
IIIIIIIIIZZZIIII (0.1026240989499844+0j)
IIIIIIIIZZIZZIII (0.10262436999908087+0j)
IIIIIIIZIIZZIIII (0.18376584569746623+0j)
IIIIIIZXIIZZIIII (-0.0016302128363171525+0j)
IIIIIIIXIIZZIIII (0.0016302128363171525+0j)
IIIIIYYXIIZZIIII (7.710649635435743e-07+0j)
IIIIIXYYIIZZIIII (-7.710649635435743e-07+0j)
IIXYYIXXIIZZIIII (0.005545092881349985+0j)
IIXXYIXYIIZZIIII (-0.005545092881349985+0j)
IIYIYIXXIIZZIIII (-0.0011202296931703548+0j)
IIXZYIXYIIZZIIII (0.0011202296931703548+0j)
ZIIIXIXXZIZZIIII (-8.967008583588292e-07+0j)
IZZIYIXYIIZZIIII (-8.967008583588292e-07+0j)
IIIIIIZZIIZZIIII (0.13693135580852328+0j)
IIIIIYYZIIZZIIII (6.172287919571466e-06+0j)
IIIIIXXIIIZZIIII (6.172287919571466e-06+0j)
IIXYYIXZIIZZIIII (0.01340556526320994+0j)
IIXXYIYIIIZZIIII (-0.01340556526320994+0j)
IIYIYIXZIIZZIIII (-0.02470870310599124+0j)
IIXZYIYIIIZZIIII (0.02470870310599124+0j)
ZIIIXIXZZIZZIIII (3.1526730251158624e-06+0j)
IZZIYIYIIIZZIIII (3.1526730251158624e-06+0j)
IIIIIZIIIIZZIIII (0.12591791053545442+0j)
IIXYYXZIIIZZIIII (-9.710071919386692e-07+0j)
IIXXYYZIIIZZIIII (9.710071919386692e-07+0j)
IIYIYXZIIIZZIIII (-3.540470282234823e-07+0j)
IIXZYYZIIIZZIIII (3.540470282234823e-07+0j)
ZIIIXXZIZIZZIIII (0.010962244693005194+0j)
IZZIYYZIIIZZIIII (0.010962244693005194+0j)
IIIIZZZIIIZZIIII (0.1259234211798339+0j)
IYZIYZZIIIZZIIII (-0.010956295206893932+0j)
IXZIXIIIIIZZIIII (-0.010956295206893932+0j)
IIIZIIIIIIZZIIII (0.12141732481799719+0j)
IIZXIIIIIIZZIIII (-0.012248410796692947+0j)
IIIXIIIIIIZZIIII (0.012248410796692947+0j)
ZIXXZIIIZIZZIIII (-4.325962204034233e-06+0j)
IZYYIIIIIIZZIIII (-4.325962204034233e-06+0j)
IIZZIIIIIIZZIIII (0.1350809972200163+0j)
ZIXZZIIIZIZZIIII (-5.0151347784441885e-06+0j)
IZXIIIIIIIZZIIII (5.0151347784441885e-06+0j)
IZIIIIIIIIZZIIII (0.12620166169662592+0j)
ZZZIZIIIZIZZIIII (0.12619685852263002+0j)
IIIIIIIIZZXZZIII (-1.787830668138063e-06+0j)
IIIIIIIIIIXIIIII (1.787830668138063e-06+0j)
IIIIZIXXIYYZIIII (-0.0025854495649590783+0j)
IIIIIZYYIYYZIIII (-0.0025854495649590783+0j)
IIIIZIXXIXXIIIII (-0.0025854495649590783+0j)
IIIIIZYYIXXIIIII (-0.0025854495649590783+0j)
IYZIYIXXIYYZIIII (0.0034937976697379113+0j)
IXZIYIXYIYYZIIII (-0.0034937976697379113+0j)
IYZIYIXXIXXIIIII (0.0034937976697379113+0j)
IXZIYIXYIXXIIIII (-0.0034937976697379113+0j)
IIIIZIXZIYYZIIII (-0.022861174142251636+0j)
IIIIIZXIIYYZIIII (0.022861174142251636+0j)
IIIIZIXZIXXIIIII (-0.022861174142251636+0j)
IIIIIZXIIXXIIIII (0.022861174142251636+0j)
IYZIYIXZIYYZIIII (-0.000279126624896073+0j)
IXZIYIYIIYYZIIII (0.000279126624896073+0j)
IYZIYIXZIXXIIIII (-0.000279126624896073+0j)
IXZIYIYIIXXIIIII (0.000279126624896073+0j)
IIIIZXZIIYYZIIII (0.011105916466318783+0j)
IIIIIXIIIYYZIIII (-0.011105916466318783+0j)
IIIIZXZIIXXIIIII (0.011105916466318783+0j)
IIIIIXIIIXXIIIII (-0.011105916466318783+0j)
IYZIYXZIIYYZIIII (0.011207305027071086+0j)
IXZIYYZIIYYZIIII (-0.011207305027071086+0j)
IYZIYXZIIXXIIIII (0.011207305027071086+0j)
IXZIYYZIIXXIIIII (-0.011207305027071086+0j)
IIXYYZZIIYYZIIII (-0.00440645555036167+0j)
IIXXXIIIIYYZIIII (-0.00440645555036167+0j)
IIXYYZZIIXXIIIII (-0.00440645555036167+0j)
IIXXXIIIIXXIIIII (-0.00440645555036167+0j)
IIYIYZZIIYYZIIII (-0.009374805904063558+0j)
IIXZXIIIIYYZIIII (-0.009374805904063558+0j)
IIYIYZZIIXXIIIII (-0.009374805904063558+0j)
IIXZXIIIIXXIIIII (-0.009374805904063558+0j)
ZIIIXZZIZYYZIIII (-0.011205456569608335+0j)
IZZIXIIIIYYZIIII (0.011205456569608335+0j)
ZIIIXZZIZXXIIIII (-0.011205456569608335+0j)
IZZIXIIIIXXIIIII (0.011205456569608335+0j)
IYYXIIIIIYYZIIII (0.00963726341516158+0j)
IXYYIIIIIYYZIIII (-0.00963726341516158+0j)
IYYXIIIIIXXIIIII (0.00963726341516158+0j)
IXYYIIIIIXXIIIII (-0.00963726341516158+0j)
IYYZIIIIIYYZIIII (0.023577562746641526+0j)
IXXIIIIIIYYZIIII (0.023577562746641526+0j)
IYYZIIIIIXXIIIII (0.023577562746641526+0j)
IXXIIIIIIXXIIIII (0.023577562746641526+0j)
ZXZIZIIIZYYZIIII (0.010184010141371313+0j)
IXIIIIIIIYYZIIII (-0.010184010141371313+0j)
ZXZIZIIIZXXIIIII (0.010184010141371313+0j)
IXIIIIIIIXXIIIII (-0.010184010141371313+0j)
IIIIIIIZZIXZZIII (-1.7338188756153595e-06+0j)
IIIIIIIZIZXIIIII (1.7338188756153595e-06+0j)
IIIIIYYXZIXZZIII (-0.0025854532340213805+0j)
IIIIIXYYZIXZZIII (0.0025854532340213805+0j)
IIIIIYYXIZXIIIII (0.0025854532340213805+0j)
IIIIIXYYIZXIIIII (-0.0025854532340213805+0j)
IIXYYIXXZIXZZIII (6.946558567894274e-07+0j)
IIXXYIXYZIXZZIII (-6.946558567894274e-07+0j)
IIXYYIXXIZXIIIII (-6.946558567894274e-07+0j)
IIXXYIXYIZXIIIII (6.946558567894274e-07+0j)
IIYIYIXXZIXZZIII (1.4893539229901028e-07+0j)
IIXZYIXYZIXZZIII (-1.4893539229901028e-07+0j)
IIYIYIXXIZXIIIII (-1.4893539229901028e-07+0j)
IIXZYIXYIZXIIIII (1.4893539229901028e-07+0j)
ZIIIXIXXIIXZZIII (0.0034939201293582053+0j)
IZZIYIXYZIXZZIII (0.0034939201293582053+0j)
ZIIIXIXXZZXIIIII (-0.0034939201293582053+0j)
IZZIYIXYIZXIIIII (-0.0034939201293582053+0j)
IIIIIIZZZIXZZIII (4.085209060345884e-07+0j)
IIIIIIZZIZXIIIII (-4.085209060345884e-07+0j)
IIIIIYYZZIXZZIII (-0.022859836988451364+0j)
IIIIIXXIZIXZZIII (-0.022859836988451364+0j)
IIIIIYYZIZXIIIII (0.022859836988451364+0j)
IIIIIXXIIZXIIIII (0.022859836988451364+0j)
IIXYYIXZZIXZZIII (2.658551733353883e-06+0j)
IIXXYIYIZIXZZIII (-2.658551733353883e-06+0j)
IIXYYIXZIZXIIIII (-2.658551733353883e-06+0j)
IIXXYIYIIZXIIIII (2.658551733353883e-06+0j)
IIYIYIXZZIXZZIII (-2.525457313007091e-07+0j)
IIXZYIYIZIXZZIII (2.525457313007091e-07+0j)
IIYIYIXZIZXIIIII (2.525457313007091e-07+0j)
IIXZYIYIIZXIIIII (-2.525457313007091e-07+0j)
ZIIIXIXZIIXZZIII (-0.00027770297801567567+0j)
IZZIYIYIZIXZZIII (-0.00027770297801567567+0j)
ZIIIXIXZZZXIIIII (0.00027770297801567567+0j)
IZZIYIYIIZXIIIII (0.00027770297801567567+0j)
IIIIIZIIZIXZZIII (0.011101837245990124+0j)
IIIIIZIIIZXIIIII (-0.011101837245990124+0j)
IIXYYXZIZIXZZIII (0.004405749131935178+0j)
IIXXYYZIZIXZZIII (-0.004405749131935178+0j)
IIXYYXZIIZXIIIII (-0.004405749131935178+0j)
IIXXYYZIIZXIIIII (0.004405749131935178+0j)
IIYIYXZIZIXZZIII (0.009370236076585388+0j)
IIXZYYZIZIXZZIII (-0.009370236076585388+0j)
IIYIYXZIIZXIIIII (-0.009370236076585388+0j)
IIXZYYZIIZXIIIII (0.009370236076585388+0j)
ZIIIXXZIIIXZZIII (-0.011208407740646225+0j)
IZZIYYZIZIXZZIII (-0.011208407740646225+0j)
ZIIIXXZIZZXIIIII (0.011208407740646225+0j)
IZZIYYZIIZXIIIII (0.011208407740646225+0j)
IIIIZZZIZIXZZIII (-0.011103848553163409+0j)
IIIIZZZIIZXIIIII (0.011103848553163409+0j)
IYZIYZZIZIXZZIII (-0.011205081108716914+0j)
IXZIXIIIZIXZZIII (-0.011205081108716914+0j)
IYZIYZZIIZXIIIII (0.011205081108716914+0j)
IXZIXIIIIZXIIIII (0.011205081108716914+0j)
IIIZIIIIZIXZZIII (-2.3789905746071866e-06+0j)
IIIZIIIIIZXIIIII (2.3789905746071866e-06+0j)
IIZXIIIIZIXZZIII (-2.0041074951860412e-06+0j)
IIIXIIIIZIXZZIII (2.0041074951860412e-06+0j)
IIZXIIIIIZXIIIII (2.0041074951860412e-06+0j)
IIIXIIIIIZXIIIII (-2.0041074951860412e-06+0j)
ZIXXZIIIIIXZZIII (0.009636583606825675+0j)
IZYYIIIIZIXZZIII (0.009636583606825675+0j)
ZIXXZIIIZZXIIIII (-0.009636583606825675+0j)
IZYYIIIIIZXIIIII (-0.009636583606825675+0j)
IIZZIIIIZIXZZIII (-5.0151347784441885e-06+0j)
IIZZIIIIIZXIIIII (5.0151347784441885e-06+0j)
ZIXZZIIIIIXZZIII (0.023572488523549154+0j)
IZXIIIIIZIXZZIII (-0.023572488523549154+0j)
ZIXZZIIIZZXIIIII (-0.023572488523549154+0j)
IZXIIIIIIZXIIIII (0.023572488523549154+0j)
IZIIIIIIZIXZZIII (-0.010185797972039452+0j)
IZIIIIIIIZXIIIII (0.010185797972039452+0j)
ZZZIZIIIIIXZZIII (0.010189901394202743+0j)
ZZZIZIIIZZXIIIII (-0.010189901394202743+0j)
IIIIIIIIZIZIZIII (0.11361442823862412+0j)
IIIIIIIZIZIIIIII (0.19448166957953975+0j)
IIIIIIZXIZIIIIII (-0.0019563812506424305+0j)
IIIIIIIXIZIIIIII (0.0019563812506424305+0j)
IIIIIYYXIZIIIIII (1.02791813850356e-05+0j)
IIIIIXYYIZIIIIII (-1.02791813850356e-05+0j)
IIXYYIXXIZIIIIII (0.000897508746016149+0j)
IIXXYIXYIZIIIIII (-0.000897508746016149+0j)
IIYIYIXXIZIIIIII (0.0014305642207222769+0j)
IIXZYIXYIZIIIIII (-0.0014305642207222769+0j)
ZIIIXIXXZZIIIIII (3.977683520108347e-05+0j)
IZZIYIXYIZIIIIII (3.977683520108347e-05+0j)
IIIIIIZZIZIIIIII (0.13698093677353967+0j)
IIIIIYYZIZIIIIII (0.007611057509161017+0j)
IIIIIXXIIZIIIIII (0.007611057509161017+0j)
IIXYYIXZIZIIIIII (-0.003548854362409595+0j)
IIXXYIYIIZIIIIII (0.003548854362409595+0j)
IIYIYIXZIZIIIIII (-0.019901421150581685+0j)
IIXZYIYIIZIIIIII (0.019901421150581685+0j)
ZIIIXIXZZZIIIIII (0.006089039255445296+0j)
IZZIYIYIIZIIIIII (0.006089039255445296+0j)
IIIIIZIIIZIIIIII (0.12175009370675248+0j)
IIXYYXZIIZIIIIII (-0.003684817402588008+0j)
IIXXYYZIIZIIIIII (0.003684817402588008+0j)
IIYIYXZIIZIIIIII (-0.008828183859851318+0j)
IIXZYYZIIZIIIIII (0.008828183859851318+0j)
ZIIIXXZIZZIIIIII (0.02313476425313832+0j)
IZZIYYZIIZIIIIII (0.02313476425313832+0j)
IIIIZZZIIZIIIIII (0.13993689756448116+0j)
IYZIYZZIIZIIIIII (-0.016701361616111778+0j)
IXZIXIIIIZIIIIII (-0.016701361616111778+0j)
IIIZIIIIIZIIIIII (0.13770737385493206+0j)
IIZXIIIIIZIIIIII (-0.007339314537281954+0j)
IIIXIIIIIZIIIIII (0.007339314537281954+0j)
ZIXXZIIIZZIIIIII (-0.0036459651692999336+0j)
IZYYIIIIIZIIIIII (-0.0036459651692999336+0j)
IIZZIIIIIZIIIIII (0.12620166169662592+0j)
ZIXZZIIIZZIIIIII (-0.010185797972039452+0j)
IZXIIIIIIZIIIIII (0.010185797972039452+0j)
IZIIIIIIIZIIIIII (0.14415343874915543+0j)
ZZZIZIIIZZIIIIII (0.12379155768572285+0j)
IIIIZIXXZXZIZIII (-9.864867096713847e-06+0j)
IIIIIZYYZXZIZIII (-9.864867096713847e-06+0j)
IIIIZIXXIXIIIIII (9.864867096713847e-06+0j)
IIIIIZYYIXIIIIII (9.864867096713847e-06+0j)
IYZIYIXXZXZIZIII (-4.054033980899706e-05+0j)
IXZIYIXYZXZIZIII (4.054033980899706e-05+0j)
IYZIYIXXIXIIIIII (4.054033980899706e-05+0j)
IXZIYIXYIXIIIIII (-4.054033980899706e-05+0j)
IIIIZIXZZXZIZIII (-0.007607518588851093+0j)
IIIIIZXIZXZIZIII (0.007607518588851093+0j)
IIIIZIXZIXIIIIII (0.007607518588851093+0j)
IIIIIZXIIXIIIIII (-0.007607518588851093+0j)
IYZIYIXZZXZIZIII (-0.006086293737253661+0j)
IXZIYIYIZXZIZIII (0.006086293737253661+0j)
IYZIYIXZIXIIIIII (0.006086293737253661+0j)
IXZIYIYIIXIIIIII (-0.006086293737253661+0j)
IIIIZXZIZXZIZIII (0.009092328400697028+0j)
IIIIIXIIZXZIZIII (-0.009092328400697028+0j)
IIIIZXZIIXIIIIII (-0.009092328400697028+0j)
IIIIIXIIIXIIIIII (0.009092328400697028+0j)
IYZIYXZIZXZIZIII (0.003214717120290961+0j)
IXZIYYZIZXZIZIII (-0.003214717120290961+0j)
IYZIYXZIIXIIIIII (-0.003214717120290961+0j)
IXZIYYZIIXIIIIII (0.003214717120290961+0j)
IIXYYZZIZXZIZIII (-0.003684326303206726+0j)
IIXXXIIIZXZIZIII (-0.003684326303206726+0j)
IIXYYZZIIXIIIIII (0.003684326303206726+0j)
IIXXXIIIIXIIIIII (0.003684326303206726+0j)
IIYIYZZIZXZIZIII (-0.008830672409718597+0j)
IIXZXIIIZXZIZIII (-0.008830672409718597+0j)
IIYIYZZIIXIIIIII (0.008830672409718597+0j)
IIXZXIIIIXIIIIII (0.008830672409718597+0j)
ZIIIXZZIIXZIZIII (-0.0032131535204212584+0j)
IZZIXIIIZXZIZIII (0.0032131535204212584+0j)
ZIIIXZZIZXIIIIII (0.0032131535204212584+0j)
IZZIXIIIIXIIIIII (-0.0032131535204212584+0j)
IYYXIIIIZXZIZIII (0.0036434765235117965+0j)
IXYYIIIIZXZIZIII (-0.0036434765235117965+0j)
IYYXIIIIIXIIIIII (-0.0036434765235117965+0j)
IXYYIIIIIXIIIIII (0.0036434765235117965+0j)
IYYZIIIIZXZIZIII (0.010184010141371313+0j)
IXXIIIIIZXZIZIII (0.010184010141371313+0j)
IYYZIIIIIXIIIIII (-0.010184010141371313+0j)
IXXIIIIIIXIIIIII (-0.010184010141371313+0j)
ZXZIZIIIIXZIZIII (0.010177129447098724+0j)
IXIIIIIIZXZIZIII (-0.010177129447098724+0j)
ZXZIZIIIZXIIIIII (-0.010177129447098724+0j)
IXIIIIIIIXIIIIII (0.010177129447098724+0j)
IIIIIIIZZZZIZIII (0.19448500476744834+0j)
IIIIIIZXZZZIZIII (-0.001956482322005938+0j)
IIIIIIIXZZZIZIII (0.001956482322005938+0j)
IIIIIYYXZZZIZIII (-1.1001392713070219e-05+0j)
IIIIIXYYZZZIZIII (1.1001392713070219e-05+0j)
IIXYYIXXZZZIZIII (0.0008974960653446304+0j)
IIXXYIXYZZZIZIII (-0.0008974960653446304+0j)
IIYIYIXXZZZIZIII (0.0014306676020328698+0j)
IIXZYIXYZZZIZIII (-0.0014306676020328698+0j)
ZIIIXIXXIZZIZIII (-3.920490579355618e-05+0j)
IZZIYIXYZZZIZIII (-3.920490579355618e-05+0j)
IIIIIIZZZZZIZIII (0.1369821292195551+0j)
IIIIIYYZZZZIZIII (-0.007617630049422491+0j)
IIIIIXXIZZZIZIII (-0.007617630049422491+0j)
IIXYYIXZZZZIZIII (-0.003549177981748086+0j)
IIXXYIYIZZZIZIII (0.003549177981748086+0j)
IIYIYIXZZZZIZIII (-0.019903162899108824+0j)
IIXZYIYIZZZIZIII (0.019903162899108824+0j)
ZIIIXIXZIZZIZIII (-0.006083354852758541+0j)
IZZIYIYIZZZIZIII (-0.006083354852758541+0j)
IIIIIZIIZZZIZIII (0.13994037443660898+0j)
IIXYYXZIZZZIZIII (0.003686326773109401+0j)
IIXXYYZIZZZIZIII (-0.003686326773109401+0j)
IIYIYXZIZZZIZIII (0.00883707091181618+0j)
IIXZYYZIZZZIZIII (-0.00883707091181618+0j)
ZIIIXXZIIZZIZIII (0.01669856994544329+0j)
IZZIYYZIZZZIZIII (0.01669856994544329+0j)
IIIIZZZIZZZIZIII (0.12174710376605229+0j)
IYZIYZZIZZZIZIII (-0.02313742506722906+0j)
IXZIXIIIZZZIZIII (-0.02313742506722906+0j)
IIIZIIIIZZZIZIII (0.13770888440715107+0j)
IIZXIIIIZZZIZIII (-0.007340512457342283+0j)
IIIXIIIIZZZIZIII (0.007340512457342283+0j)
ZIXXZIIIIZZIZIII (0.003646593721981017+0j)
IZYYIIIIZZZIZIII (0.003646593721981017+0j)
IIZZIIIIZZZIZIII (0.12619685852263002+0j)
ZIXZZIIIIZZIZIII (0.010189901394202743+0j)
IZXIIIIIZZZIZIII (-0.010189901394202743+0j)
IZIIIIIIZZZIZIII (0.12379155768572285+0j)
ZZZIZIIIIZZIZIII (0.14416041132164611+0j)
IIIIIIZIIIIIIIII (0.19784228451187777+0j)
IIIIIYYIIIIIIIII (-7.703742092128427e-07+0j)
IIIIIXXZIIIIIIII (-7.703742092128427e-07+0j)
IIXYYIXIIIIIIIII (-0.01754094987622995+0j)
IIXXYIYZIIIIIIII (0.01754094987622995+0j)
IIYIYIXIIIIIIIII (-0.06756108101211153+0j)
IIXZYIYZIIIIIIII (0.06756108101211153+0j)
ZIIIXIXIZIIIIIII (9.896964306715779e-06+0j)
IZZIYIYZIIIIIIII (9.896964306715779e-06+0j)
IIIIIZIZIIIIIIII (0.1727180091952291+0j)
IIXYYXZZIIIIIIII (6.943029497741501e-07+0j)
IIXXYYZZIIIIIIII (-6.943029497741501e-07+0j)
IIYIYXZZIIIIIIII (1.1236089747311866e-05+0j)
IIXZYYZZIIIIIIII (-1.1236089747311866e-05+0j)
ZIIIXXZZZIIIIIII (0.07151005494571956+0j)
IZZIYYZZIIIIIIII (0.07151005494571956+0j)
IIIIZZZZIIIIIIII (0.17271794781128394+0j)
IYZIYZZZIIIIIIII (-0.07150978383761207+0j)
IXZIXIIZIIIIIIII (-0.07150978383761207+0j)
IIIZIIIZIIIIIIII (0.22327057857574983+0j)
IIZXIIIZIIIIIIII (-0.033177414382533243+0j)
IIIXIIIZIIIIIIII (0.033177414382533243+0j)
ZIXXZIIZZIIIIIII (-4.6077690578419635e-06+0j)
IZYYIIIZIIIIIIII (-4.6077690578419635e-06+0j)
IIZZIIIZIIIIIIII (0.17471271304892377+0j)
ZIXZZIIZZIIIIIII (-2.35541029122333e-06+0j)
IZXIIIIZIIIIIIII (2.35541029122333e-06+0j)
IZIIIIIZIIIIIIII (0.18976546453574955+0j)
ZZZIZIIZZIIIIIII (0.18976857301768116+0j)
IIXYYIYYIIIIIIII (-0.0017529518515371333+0j)
IIXXYIYXIIIIIIII (-0.0017529518515371333+0j)
IIYIYIYYIIIIIIII (0.0012038738348395042+0j)
IIXZYIYXIIIIIIII (0.0012038738348395042+0j)
ZIIIXIYYZIIIIIII (-2.5273182891576583e-07+0j)
IZZIYIYXIIIIIIII (2.5273182891576583e-07+0j)
IIIIIZZXIIIIIIII (-0.004520599961656454+0j)
IIIIIZIXIIIIIIII (0.004520599961656454+0j)
IIYIYXIXIIIIIIII (-9.623796120889406e-07+0j)
IIXZYYIXIIIIIIII (6.625589739875273e-07+0j)
IIYIYYZYIIIIIIII (-2.9982063810141333e-07+0j)
IIXZYXIYIIIIIIII (2.9982063810141333e-07+0j)
IIYIYXZXIIIIIIII (6.625589739875273e-07+0j)
IIXZYYZXIIIIIIII (-9.623796120889406e-07+0j)
ZIIIXXIXZIIIIIII (-0.0063649641491524914+0j)
IZZIYYIXIIIIIIII (-0.004306063130141434+0j)
ZIIIXYZYZIIIIIII (-0.0020589010190110594+0j)
IZZIYXIYIIIIIIII (-0.0020589010190110594+0j)
ZIIIXXZXZIIIIIII (0.004306063130141434+0j)
IZZIYYZXIIIIIIII (0.0063649641491524914+0j)
IIIIZZIXIIIIIIII (-0.004520621441663271+0j)
IIIIZZZXIIIIIIII (0.004520621441663271+0j)
IYZIYZIXIIIIIIII (0.006364790215626975+0j)
IXZIXIZXIIIIIIII (0.004306057005818559+0j)
IYZIXIIYIIIIIIII (-0.0020587332098084155+0j)
IXZIYZIYIIIIIIII (-0.0020587332098084155+0j)
IYZIYZZXIIIIIIII (-0.004306057005818559+0j)
IXZIXIIXIIIIIIII (-0.006364790215626975+0j)
IIIZIIZXIIIIIIII (-0.007582163025757639+0j)
IIIZIIIXIIIIIIII (0.007582163025757639+0j)
IIZXIIZXIIIIIIII (0.0037916541761793443+0j)
IIIXIIZXIIIIIIII (-0.0038212192469673258+0j)
IIZYIIIYIIIIIIII (-2.9565070787981873e-05+0j)
IIIYIIZYIIIIIIII (-2.9565070787981873e-05+0j)
IIZXIIIXIIIIIIII (-0.0038212192469673258+0j)
IIIXIIIXIIIIIIII (0.0037916541761793443+0j)
IIZZIIZXIIIIIIII (-0.0018592784292445442+0j)
IIZZIIIXIIIIIIII (0.0018592784292445442+0j)
IZIIIIZXIIIIIIII (-0.005708270945046487+0j)
IZIIIIIXIIIIIIII (0.005708270945046487+0j)
ZZZIZIZXZIIIIIII (-0.005708454892459564+0j)
ZZZIZIIXZIIIIIII (0.005708454892459564+0j)
IIXYYZXXIIIIIIII (0.002251921163007744+0j)
IIXXYZXYIIIIIIII (-0.002251921163007744+0j)
IIYIYZXXIIIIIIII (0.0014741450694921996+0j)
IIXZYZXYIIIIIIII (-0.0014741450694921996+0j)
ZIIIXZXXZIIIIIII (0.0013152927556355216+0j)
IZZIYZXYIIIIIIII (0.0013152927556355216+0j)
IIIIZXXXIIIIIIII (-2.893569298197899e-08+0j)
IIIIZYXYIIIIIIII (-2.893569298197899e-08+0j)
IYZIYXXXIIIIIIII (-0.001315560640335648+0j)
IYZIXXYXIIIIIIII (0.001315567055818878+0j)
IXZIYXXYIIIIIIII (0.001315567055818878+0j)
IXZIXXYYIIIIIIII (-0.001315560640335648+0j)
IIZXIYYXIIIIIIII (1.0728182833983508e-07+0j)
IIIXIYYXIIIIIIII (-3.054891090499284e-07+0j)
IIZYIXYXIIIIIIII (1.9820728071009335e-07+0j)
IIIYIYYYIIIIIIII (-1.9820728071009335e-07+0j)
IIZXIXYYIIIIIIII (-3.054891090499284e-07+0j)
IIIXIXYYIIIIIIII (1.0728182833983508e-07+0j)
ZIXXZYYXZIIIIIII (-0.0006142894960832186+0j)
IZYYIYYXIIIIIIII (-0.0018265623403046058+0j)
ZIXYZXYXZIIIIIII (-0.0012122728442213872+0j)
IZYXIYYYIIIIIIII (0.0012122728442213872+0j)
ZIXXZXYYZIIIIIII (0.0018265623403046058+0j)
IZYYIXYYIIIIIIII (0.0006142894960832186+0j)
IIZZIYYXIIIIIIII (7.710649635435743e-07+0j)
IIZZIXYYIIIIIIII (-7.710649635435743e-07+0j)
ZIXZZYYXZIIIIIII (-0.0009752792272725861+0j)
IZXIIYYXIIIIIIII (0.004115344572566949+0j)
ZIYIZXYXZIIIIIII (-0.003140065345294362+0j)
IZYZIYYYIIIIIIII (0.003140065345294362+0j)
ZIXZZXYYZIIIIIII (0.004115344572566949+0j)
IZXIIXYYIIIIIIII (-0.0009752792272725861+0j)
IZIIIYYXIIIIIIII (0.0008138093775630891+0j)
IZIIIXYYIIIIIIII (-0.0008138093775630891+0j)
ZZZIZYYXZIIIIIII (-0.000814465108570966+0j)
ZZZIZXYYZIIIIIII (0.000814465108570966+0j)
IIXYXZYXIIIIIIII (0.0022519401183377194+0j)
IIXXXZYYIIIIIIII (-0.0022519401183377194+0j)
IIYIXZYXIIIIIIII (0.0014738993893781108+0j)
IIXZXZYYIIIIIIII (-0.0014738993893781108+0j)
ZIIIYZYXZIIIIIII (0.0013158023909858813+0j)
IZZIXZYYIIIIIIII (-0.0013158023909858813+0j)
IYYXZIXXIIIIIIII (-0.0006142387999414568+0j)
IXYYZIXXIIIIIIII (0.0018265538004265478+0j)
IYYYIZYXIIIIIIII (0.0012123150004850905+0j)
IXYXZIXYIIIIIIII (-0.0012123150004850905+0j)
IYYXIZYYIIIIIIII (-0.0018265538004265478+0j)
IXYYIZYYIIIIIIII (0.0006142387999414568+0j)
IYYZZIXXIIIIIIII (-0.0009753861987673749+0j)
IXXIZIXXIIIIIIII (-0.00411554271178726+0j)
IYXIIZYXIIIIIIII (-0.0031401565130198847+0j)
IXYZZIXYIIIIIIII (-0.0031401565130198847+0j)
IYYZIZYYIIIIIIII (-0.00411554271178726+0j)
IXXIIZYYIIIIIIII (-0.0009753861987673749+0j)
ZXZIIIXXZIIIIIII (-0.0008131921940559249+0j)
IXIIZIXXIIIIIIII (0.0008135750886336823+0j)
ZYZIZZYXZIIIIIII (3.828945777573003e-07+0j)
IYIIZIXYIIIIIIII (3.828945777573003e-07+0j)
ZXZIZZYYZIIIIIII (-0.0008135750886336823+0j)
IXIIIZYYIIIIIIII (0.0008131921940559249+0j)
IZYYIIZXIIIIIIII (5.718204840613298e-07+0j)
ZIXXZIZXZIIIIIII (5.76924807831463e-07+0j)
IZYYIIIXIIIIIIII (-5.76924807831463e-07+0j)
ZIXXZIIXZIIIIIII (-5.718204840613298e-07+0j)
IIYZYIXXIIIIIIII (0.006417659788009317+0j)
IIXIYIXYIIIIIIII (-0.006417659788009317+0j)
ZIIZXIXXZIIIIIII (-9.450331656543154e-07+0j)
IZZZYIXYIIIIIIII (-9.450331656543154e-07+0j)
IIYXYIXXIIIIIIII (0.00448744343590519+0j)
IIYYYIXYIIIIIIII (0.00448744343590519+0j)
ZIIXXIXXZIIIIIII (-1.2389925691016956e-07+0j)
IZIYYIXXIIIIIIII (-1.197898170121667e-07+0j)
ZIIYXIXYZIIIIIII (-1.197898170121667e-07+0j)
IZIXYIXYIIIIIIII (1.2389925691016956e-07+0j)
IZXYYIXXIIIIIIII (0.003639543859799403+0j)
