Bravyi-Kitaev mapping of ethylene Hamiltonian in sto3g basis.
IIIIIIIIIIIIIIIIIIII (-26.75747261175956+0j)
YIZZYIXZZIIIZIIIIIII (-0.015360134766032893+0j)
XZIZYIYIZIIIZIIIIIII (0.015360134766032893+0j)
YZIIYIXZZIIIZIIIIIII (-0.01132813319572178+0j)
XIZIYIYIZIIIZIIIIIII (0.01132813319572178+0j)
IIIIZIZIZIIIZIIIIIII (0.09139566530204311+0j)
IIIZIZIIIIIIIIIIIIII (0.09300335209120816+0j)
IIZZIZIIIIIIIIIIIIII (0.0819699238359104+0j)
IZIIIZIIIIIIIIIIIIII (0.08143473359846985+0j)
ZZZIIZIIIIIIIIIIIIII (0.08301700705368094+0j)
IIZXZXZIZIIIZIIIIIII (-0.0015520604528891993+0j)
IIIXZXZIZIIIZIIIIIII (0.00037197696410515226+0j)
IIZYIYIIIIIIIIIIIIII (-0.0011800834887840481+0j)
IIIYZYZIZIIIZIIIIIII (-0.0011800834887840481+0j)
IIZXIXIIIIIIIIIIIIII (0.00037197696410515226+0j)
IIIXIXIIIIIIIIIIIIII (-0.0015520604528891993+0j)
YXXIYXZIZIIIZIIIIIII (0.00023364592655267247+0j)
XXYIYXZIZIIIZIIIIIII (-0.0010468380177090677+0j)
YYYZYXZIZIIIZIIIIIII (-0.0008131920911563957+0j)
XYYIYYZIZIIIZIIIIIII (-0.0008131920911563957+0j)
YXYZYYZIZIIIZIIIIIII (0.0010468380177090677+0j)
XXXZYYZIZIIIZIIIIIII (0.00023364592655267247+0j)
IIIZZZZIZIIIZIIIIIII (0.08446866955513106+0j)
IIZZZZZIZIIIZIIIIIII (0.096588994964444+0j)
IZIIZZZIZIIIZIIIIIII (0.08895242371251263+0j)
ZZZIZZZIZIIIZIIIIIII (0.08885527290408797+0j)
YXYYYZZIZIIIZIIIIIII (-0.02251391384624518+0j)
XXXYYZZIZIIIZIIIIIII (-0.0232794226607264+0j)
YYYXYZZIZIIIZIIIIIII (-0.0007655088144812184+0j)
XYXYXIIIIIIIIIIIIIII (0.0007655088144812184+0j)
YXYXXIIIIIIIIIIIIIII (-0.0232794226607264+0j)
XXXXXIIIIIIIIIIIIIII (-0.02251391384624518+0j)
IIZIIIIIIIIIIIIIIIII (0.09789367946054202+0j)
IZIZIIIIIIIIIIIIIIII (0.08852052463034213+0j)
ZZZZIIIIIIIIIIIIIIII (0.09161753456471028+0j)
IZZZIIIIIIIIIIIIIIII (0.07700486802748327+0j)
ZZIZIIIIIIIIIIIIIIII (0.07668709318170598+0j)
ZIZIIIIIIIIIIIIIIIII (0.055786839182355025+0j)
