Bravyi-Kitaev mapping of N2 Hamiltonian in sto3g basis.
IIIIIIIIIIIIIIIIIIII (-88.68589203916153+0j)
IIZXIIIIXIXZYIXYZIII (8.582640000933257e-05+0j)
IIIXIIIIXIXZYIXYZIII (-8.582640000933257e-05+0j)
IYYXIIIIXIYIYIXXZIII (-0.0004045319693473811+0j)
IXYYIIIIXIYIYIXXZIII (0.0004045319693473811+0j)
IYYXIIIIXIXZYIXYZIII (0.0004045319693473811+0j)
IXYYIIIIXIXZYIXYZIII (-0.0004045319693473811+0j)
IIIIIIIIIIIIIZZZIIII (0.12105123947235692+0j)
IIIIIIIIIIIIZZIZZIII (0.09691220176857097+0j)
IIIIIIIIXIXYYZIZZIII (0.006639217775275545+0j)
IIIIIIIIXIXXXIZZIIII (0.006639217775275545+0j)
IIIIIIIIIIIZIIZZIIII (0.1267967306776498+0j)
IIIIIIIIIIZZIIZZIIII (0.14296968613931427+0j)
IIIIIIIIIZIIIIZZIIII (0.16886935036039097+0j)
IIIIIIXYYXZIIIZZIIII (0.0005401754265470978+0j)
IIIIIIXXYYZIIIZZIIII (-0.0005401754265470978+0j)
XIXYYIIIXXZIZIZZIIII (-0.0020546160316985353+0j)
XIXXYIIIXYZIZIZZIIII (0.0020546160316985353+0j)
IIIIIIIIZZZIIIZZIIII (0.16888066155027323+0j)
IIIIIIYIYZZIIIZZIIII (-0.0018262231177478198+0j)
IIIIIIXZXIIIIIZZIIII (-0.0018262231177478198+0j)
YIIIYIIIXZZIZIZZIIII (-0.0013889134557119112+0j)
XZZIYIIIYIIIZIZZIIII (0.0013889134557119112+0j)
IIIIIIIZIIIIIIZZIIII (0.14954483244432445+0j)
XIXYYIXXZIIIZIZZIIII (-0.011432406235507014+0j)
XIXXYIXYZIIIZIZZIIII (0.011432406235507014+0j)
IIIIIIZZIIIIIIZZIIII (0.12627601165801167+0j)
YIIIYIXZZIIIZIZZIIII (0.01067802463855729+0j)
XZZIYIYIZIIIZIZZIIII (-0.01067802463855729+0j)
IIIIIZIIIIIIIIZZIIII (0.13232953587246044+0j)
IIIIZZZIZIIIZIZZIIII (0.1438600374983028+0j)
IIIZIIIIIIIIIIZZIIII (0.12797765405157838+0j)
IIZZIIIIIIIIIIZZIIII (0.14377087484925963+0j)
IYYZIIIIIIIIIIZZIIII (-0.0022848451145437284+0j)
IXXIIIIIIIIIIIZZIIII (-0.0022848451145437284+0j)
IZIIIIIIIIIIIIZZIIII (0.13348630184841156+0j)
ZZZIIIIIIIIIIIZZIIII (0.15144717691347517+0j)
IIIIIIIIXIYIYXXZZIII (-0.0012157071119482318+0j)
IIIIIIIIXIXZXYYZIIII (-0.02421334887823797+0j)
IIIIIIIIXIYIXXYZIIII (0.025429055990186206+0j)
IIIIIIIIXIXZYXYIZIII (0.025429055990186206+0j)
IIIIIIIIXIYIYYYIZIII (0.02421334887823797+0j)
IIIIIIIIXIXZXXXIIIII (0.0012157071119482318+0j)
IIIIIIIIIIZXIYYZIIII (-0.0002579271177320973+0j)
IIIIIIIIIIIXIYYZIIII (-0.005137157811635457+0j)
IIIIIIIIIIZYIXYZIIII (0.005395084929367556+0j)
IIIIIIIIIIIYIYXIIIII (0.005395084929367556+0j)
IIIIIIIIIIZXIXXIIIII (0.005137157811635457+0j)
IIIIIIIIIIIXIXXIIIII (0.0002579271177320973+0j)
IIIIZIIIXXZIZYYZIIII (0.0011896460342977636+0j)
IIIIIZZIYYZIIYYZIIII (0.0011896460342977636+0j)
IIIIZIIIXXZIZXXIIIII (0.0011896460342977636+0j)
IIIIIZZIYYZIIXXIIIII (0.0011896460342977636+0j)
XIYIYIIIXZZIZYYZIIII (-0.0014474740270829065+0j)
XIXZYIIIYIIIZYYZIIII (0.0014474740270829065+0j)
XIYIYIIIXZZIZXXIIIII (-0.0014474740270829065+0j)
XIXZYIIIYIIIZXXIIIII (0.0014474740270829065+0j)
XYZIYIIIXZZIZYYZIIII (-0.0003070993005866898+0j)
XXZIYIIIYIIIZYYZIIII (0.0003070993005866898+0j)
XYZIYIIIXZZIZXXIIIII (-0.0003070993005866898+0j)
XXZIYIIIYIIIZXXIIIII (0.0003070993005866898+0j)
IIIIZIXXZIIIZYYZIIII (0.003131303262873773+0j)
IIIIIZYYIIIIIYYZIIII (0.003131303262873773+0j)
IIIIZIXXZIIIZXXIIIII (0.003131303262873773+0j)
IIIIIZYYIIIIIXXIIIII (0.003131303262873773+0j)
XIYIYIXZZIIIZYYZIIII (0.008661923236920816+0j)
XIXZYIYIZIIIZYYZIIII (-0.008661923236920816+0j)
XIYIYIXZZIIIZXXIIIII (0.008661923236920816+0j)
XIXZYIYIZIIIZXXIIIII (-0.008661923236920816+0j)
XYZIYIXZZIIIZYYZIIII (0.001837732849103217+0j)
XXZIYIYIZIIIZYYZIIII (-0.001837732849103217+0j)
XYZIYIXZZIIIZXXIIIII (0.001837732849103217+0j)
XXZIYIYIZIIIZXXIIIII (-0.001837732849103217+0j)
XIXYYZZIZIIIZYYZIIII (0.006926414579221456+0j)
XIXXXIIIIIIIIYYZIIII (0.006926414579221456+0j)
XIXYYZZIZIIIZXXIIIII (0.006926414579221456+0j)
XIXXXIIIIIIIIXXIIIII (0.006926414579221456+0j)
ZIXZIIIIIIIIIYYZIIII (-0.0008111751426008502+0j)
IZXIIIIIIIIIIYYZIIII (0.0008111751426008502+0j)
ZIXZIIIIIIIIIXXIIIII (-0.0008111751426008502+0j)
IZXIIIIIIIIIIXXIIIII (0.0008111751426008502+0j)
ZXZIIIIIIIIIIYYZIIII (-0.000172100717722765+0j)
IXIIIIIIIIIIIYYZIIII (0.000172100717722765+0j)
ZXZIIIIIIIIIIXXIIIII (-0.000172100717722765+0j)
IXIIIIIIIIIIIXXIIIII (0.000172100717722765+0j)
IIIIIIIIZXZIZIXZZIII (0.06970103361530998+0j)
IIIIIIIIIXIIZIXZZIII (-0.06970103361530998+0j)
IIIIIIIIZXZIIZXIIIII (-0.06970103361530998+0j)
IIIIIIIIIXIIIZXIIIII (0.06970103361530998+0j)
IIIIIIYIYXZIZIXZZIII (-0.000807017279905721+0j)
IIIIIIXZYYZIZIXZZIII (0.000807017279905721+0j)
IIIIIIYIYXZIIZXIIIII (0.000807017279905721+0j)
IIIIIIXZYYZIIZXIIIII (-0.000807017279905721+0j)
YIIIYIIIXXZIIIXZZIII (0.0022795334203716757+0j)
XZZIYIIIXYZIIIXZZIII (-0.0022795334203716757+0j)
YIIIYIIIXXZIZZXIIIII (-0.0022795334203716757+0j)
XZZIYIIIXYZIZZXIIIII (0.0022795334203716757+0j)
IIIIIIXYYZZIZIXZZIII (0.0019538354029168606+0j)
IIIIIIXXXIIIZIXZZIII (0.0019538354029168606+0j)
IIIIIIXYYZZIIZXIIIII (-0.0019538354029168606+0j)
IIIIIIXXXIIIIZXIIIII (-0.0019538354029168606+0j)
XIXYYIIIXZZIIIXZZIII (0.0007557327019082739+0j)
XIXXYIIIYIIIIIXZZIII (-0.0007557327019082739+0j)
XIXYYIIIXZZIZZXIIIII (-0.0007557327019082739+0j)
XIXXYIIIYIIIZZXIIIII (0.0007557327019082739+0j)
IIIIIIZXIIIIZIXZZIII (-0.02651636113072308+0j)
IIIIIIIXIIIIZIXZZIII (0.02651636113072308+0j)
IIIIIIZXIIIIIZXIIIII (0.02651636113072308+0j)
IIIIIIIXIIIIIZXIIIII (-0.02651636113072308+0j)
YIIIYIXXZIIIIIXZZIII (-0.024530816067830478+0j)
XZZIYIXYZIIIIIXZZIII (0.024530816067830478+0j)
YIIIYIXXZIIIZZXIIIII (0.024530816067830478+0j)
XZZIYIXYZIIIZZXIIIII (-0.024530816067830478+0j)
XIXYYIXZZIIIIIXZZIII (-0.038014813158216094+0j)
XIXXYIYIZIIIIIXZZIII (0.038014813158216094+0j)
XIXYYIXZZIIIZZXIIIII (0.038014813158216094+0j)
XIXXYIYIZIIIZZXIIIII (-0.038014813158216094+0j)
XIYIYXZIZIIIIIXZZIII (0.008924062889819284+0j)
XIXZYYZIZIIIIIXZZIII (-0.008924062889819284+0j)
XIYIYXZIZIIIZZXIIIII (-0.008924062889819284+0j)
XIXZYYZIZIIIZZXIIIII (0.008924062889819284+0j)
XYZIYXZIZIIIIIXZZIII (-0.03726622869792315+0j)
XXZIYYZIZIIIIIXZZIII (0.03726622869792315+0j)
XYZIYXZIZIIIZZXIIIII (0.03726622869792315+0j)
XXZIYYZIZIIIZZXIIIII (-0.03726622869792315+0j)
XIYIYZZIZIIIIIXZZIII (-0.04685867308068865+0j)
XIXZXIIIIIIIZIXZZIII (-0.04685867308068865+0j)
XIYIYZZIZIIIZZXIIIII (0.04685867308068865+0j)
XIXZXIIIIIIIIZXIIIII (0.04685867308068865+0j)
XYZIYZZIZIIIIIXZZIII (-0.008924062889819272+0j)
XXZIXIIIIIIIZIXZZIII (-0.008924062889819272+0j)
XYZIYZZIZIIIZZXIIIII (0.008924062889819272+0j)
XXZIXIIIIIIIIZXIIIII (0.008924062889819272+0j)
ZIXXIIIIIIIIZIXZZIII (0.02502452402083882+0j)
IZYYIIIIIIIIZIXZZIII (0.02502452402083882+0j)
ZIXXIIIIIIIIIZXIIIII (-0.02502452402083882+0j)
IZYYIIIIIIIIIZXIIIII (-0.02502452402083882+0j)
IIIIIIIIYXYYYIXZZIII (0.014787925912956652+0j)
IIIIIIIIXXXYYIXZZIII (0.014787925912956652+0j)
IIIIIIIIYXYXYIYIZIII (-0.014787925912956652+0j)
IIIIIIIIXXXXYIYIZIII (-0.014787925912956652+0j)
IIIIIIYIZXYYYIXZZIII (0.0001712185763497816+0j)
IIIIIIXZZYYYYIXZZIII (-0.0001712185763497816+0j)
IIIIIIYIZXYXYIYIZIII (-0.0001712185763497816+0j)
IIIIIIXZZYYXYIYIZIII (0.0001712185763497816+0j)
YIIIYIIIIXYYXIXZZIII (-0.0004836308672639344+0j)
XZZIYIIIIYYYXIXZZIII (0.0004836308672639344+0j)
YIIIYIIIIXYXXIYIZIII (0.0004836308672639344+0j)
XZZIYIIIIYYXXIYIZIII (-0.0004836308672639344+0j)
IIIIIIXYZZYYYIXZZIII (-0.00041453005336925094+0j)
IIIIIIXXIIXYYIXZZIII (-0.00041453005336925094+0j)
IIIIIIXYZZYXYIYIZIII (0.00041453005336925094+0j)
IIIIIIXXIIXXYIYIZIII (0.00041453005336925094+0j)
XIXYYIIIIZYYXIXZZIII (-0.00016033792651481307+0j)
XIXXYIIIZIXYXIXZZIII (-0.00016033792651481307+0j)
XIXYYIIIIZYXXIYIZIII (0.00016033792651481307+0j)
XIXXYIIIZIXXXIYIZIII (0.00016033792651481307+0j)
IIIIIIZXXIXYYIXZZIII (0.005625770000004791+0j)
IIIIIIIXXIXYYIXZZIII (-0.005625770000004791+0j)
IIIIIIZXXIXXYIYIZIII (-0.005625770000004791+0j)
IIIIIIIXXIXXYIYIZIII (0.005625770000004791+0j)
YIIIYIXXYIXYXIXZZIII (0.005204512354832036+0j)
XZZIYIXYYIXYXIXZZIII (-0.005204512354832036+0j)
YIIIYIXXYIXXXIYIZIII (-0.005204512354832036+0j)
XZZIYIXYYIXXXIYIZIII (0.005204512354832036+0j)
XIXYYIXZYIXYXIXZZIII (0.008065307089723125+0j)
XIXXYIYIYIXYXIXZZIII (-0.008065307089723125+0j)
XIXYYIXZYIXXXIYIZIII (-0.008065307089723125+0j)
XIXXYIYIYIXXXIYIZIII (0.008065307089723125+0j)
XIYIYXZIYIXYXIXZZIII (0.00290287321200363+0j)
XIXZYYZIYIXYXIXZZIII (-0.00290287321200363+0j)
XIYIYXZIYIXXXIYIZIII (-0.00290287321200363+0j)
XIXZYYZIYIXXXIYIZIII (0.00290287321200363+0j)
XYZIYXZIYIXYXIXZZIII (0.008924062889819277+0j)
XXZIYYZIYIXYXIXZZIII (-0.008924062889819277+0j)
XYZIYXZIYIXXXIYIZIII (-0.008924062889819277+0j)
XXZIYYZIYIXXXIYIZIII (0.008924062889819277+0j)
XIYIYZZIYIXYXIXZZIII (0.008924062889819272+0j)
XIXZXIIIXIXYYIXZZIII (0.008924062889819272+0j)
XIYIYZZIYIXXXIYIZIII (-0.008924062889819272+0j)
XIXZXIIIXIXXYIYIZIII (-0.008924062889819272+0j)
XYZIYZZIYIXYXIXZZIII (0.006689571170761769+0j)
XXZIXIIIXIXYYIXZZIII (0.006689571170761769+0j)
XYZIYZZIYIXXXIYIZIII (-0.006689571170761769+0j)
XXZIXIIIXIXXYIYIZIII (-0.006689571170761769+0j)
ZIXXIIIIXIXYYIXZZIII (-0.005309258529358222+0j)
IZYYIIIIXIXYYIXZZIII (-0.005309258529358222+0j)
ZIXXIIIIXIXXYIYIZIII (0.005309258529358222+0j)
IZYYIIIIXIXXYIYIZIII (0.005309258529358222+0j)
XIYIYIIIIXXIXIXZZIII (-0.0022412379129678572+0j)
XIXZYIIIIYXIXIXZZIII (0.0022412379129678572+0j)
XIYIYIIIIXYZXIYIZIII (-0.0022412379129678572+0j)
XIXZYIIIIYYZXIYIZIII (0.0022412379129678572+0j)
XYZIYIIIIXXIXIXZZIII (-0.0004755060074603869+0j)
XXZIYIIIIYXIXIXZZIII (0.0004755060074603869+0j)
XYZIYIIIIXYZXIYIZIII (-0.0004755060074603869+0j)
XXZIYIIIIYYZXIYIZIII (0.0004755060074603869+0j)
IIIIZIIIIZXIXIXZZIII (0.002027758028506099+0j)
IIIIIZZIIIYIYIXZZIII (0.002027758028506099+0j)
IIIIZIIIIZYZXIYIZIII (0.002027758028506099+0j)
IIIIIZZIIIXZYIYIZIII (-0.002027758028506099+0j)
XIYIYIXXYIYIXIXZZIII (0.008060199858812738+0j)
XIXZYIXYYIYIXIXZZIII (-0.008060199858812738+0j)
XIYIYIXXYIXZXIYIZIII (-0.008060199858812738+0j)
XIXZYIXYYIXZXIYIZIII (0.008060199858812738+0j)
XYZIYIXXYIYIXIXZZIII (0.0017100698823720934+0j)
XXZIYIXYYIYIXIXZZIII (-0.0017100698823720934+0j)
XYZIYIXXYIXZXIYIZIII (-0.0017100698823720934+0j)
XXZIYIXYYIXZXIYIZIII (0.0017100698823720934+0j)
IIIIZIXZYIYIXIXZZIII (0.0057518520558547176+0j)
IIIIIZXIXIYIYIXZZIII (-0.0057518520558547176+0j)
IIIIZIXZYIXZXIYIZIII (-0.0057518520558547176+0j)
IIIIIZXIXIXZYIYIZIII (0.0057518520558547176+0j)
YIIIYZZIYIYIXIXZZIII (0.008477490774160905+0j)
XZZIXIIIXIYIYIXZZIII (0.008477490774160905+0j)
YIIIYZZIYIXZXIYIZIII (-0.008477490774160905+0j)
XZZIXIIIXIXZYIYIZIII (-0.008477490774160905+0j)
IIZXIIIIXIYIYIXZZIII (0.0004045319693473811+0j)
IIIXIIIIXIYIYIXZZIII (-0.0004045319693473811+0j)
IIZXIIIIXIXZYIYIZIII (-0.0004045319693473811+0j)
IIIXIIIIXIXZYIYIZIII (0.0004045319693473811+0j)
IYYXIIIIXIYIYIXZZIII (-8.58264000093323e-05+0j)
IXYYIIIIXIYIYIXZZIII (8.58264000093323e-05+0j)
IYYXIIIIXIXZYIYIZIII (8.58264000093323e-05+0j)
IXYYIIIIXIXZYIYIZIII (-8.58264000093323e-05+0j)
IIIIIIIIIIIIZIZIZIII (0.1239700209696426+0j)
IIIIIIIIIIIZIZIIIIII (0.12397002096964257+0j)
IIIIIIIIIIZZIZIIIIII (0.12125982985695499+0j)
IIIIIIIIIZIIIZIIIIII (0.16896757414787233+0j)
IIIIIIXYYXZIIZIIIIII (0.0020984453634063593+0j)
IIIIIIXXYYZIIZIIIIII (-0.0020984453634063593+0j)
XIXYYIIIXXZIZZIIIIII (0.0006605266715823645+0j)
XIXXYIIIXYZIZZIIIIII (-0.0006605266715823645+0j)
IIIIIIIIZZZIIZIIIIII (0.16894668781783648+0j)
IIIIIIYIYZZIIZIIIIII (-0.0009978175774174093+0j)
IIIIIIXZXIIIIZIIIIII (-0.0009978175774174093+0j)
YIIIYIIIXZZIZZIIIIII (0.0028365999604961552+0j)
XZZIYIIIYIIIZZIIIIII (-0.0028365999604961552+0j)
IIIIIIIZIIIIIZIIIIII (0.13374423099551236+0j)
XIXYYIXXZIIIZZIIIIII (-0.003571044312356303+0j)
XIXXYIXYZIIIZZIIIIII (0.003571044312356303+0j)
IIIIIIZZIIIIIZIIIIII (0.13693706553069+0j)
YIIIYIXZZIIIZZIIIIII (-0.006065405554355044+0j)
XZZIYIYIZIIIZZIIIIII (0.006065405554355044+0j)
IIIIIZIIIIIIIZIIIIII (0.1279776540515784+0j)
IIIIZZZIZIIIZZIIIIII (0.12797765405157838+0j)
IIIZIIIIIIIIIZIIIIII (0.14433229003874387+0j)
IIZZIIIIIIIIIZIIIIII (0.13293968523849456+0j)
IZIIIIIIIIIIIZIIIIII (0.13293968523849453+0j)
ZZZIIIIIIIIIIZIIIIII (0.14664051966934163+0j)
XIYIYIIIXXZIIXZIZIII (0.0020193582098645556+0j)
XIXZYIIIXYZIIXZIZIII (-0.0020193582098645556+0j)
XIYIYIIIXXZIZXIIIIII (-0.0020193582098645556+0j)
XIXZYIIIXYZIZXIIIIII (0.0020193582098645556+0j)
IIIIIYZIYZZIZXZIZIII (-0.0003507525225138016+0j)
IIIIIXZIXIIIZXZIZIII (-0.0003507525225138016+0j)
IIIIIYZIYZZIIXIIIIII (0.0003507525225138016+0j)
IIIIIXZIXIIIIXIIIIII (0.0003507525225138016+0j)
IIIIZIIIXZZIIXZIZIII (-0.0016532280122507873+0j)
IIIIIZZIXIIIZXZIZIII (0.0016532280122507873+0j)
IIIIZIIIXZZIZXIIIIII (0.0016532280122507873+0j)
IIIIIZZIXIIIIXIIIIII (-0.0016532280122507873+0j)
XIYIYIXXZIIIIXZIZIII (0.006119065484109815+0j)
XIXZYIXYZIIIIXZIZIII (-0.006119065484109815+0j)
XIYIYIXXZIIIZXIIIIII (-0.006119065484109815+0j)
XIXZYIXYZIIIZXIIIIII (0.006119065484109815+0j)
IIIIIYYZIIIIZXZIZIII (0.001967241168301092+0j)
IIIIIXXIIIIIZXZIZIII (0.001967241168301092+0j)
IIIIIYYZIIIIIXIIIIII (-0.001967241168301092+0j)
IIIIIXXIIIIIIXIIIIII (-0.001967241168301092+0j)
IIIIZIXZZIIIIXZIZIII (0.009272344452377694+0j)
IIIIIZXIIIIIZXZIZIII (-0.009272344452377694+0j)
IIIIZIXZZIIIZXIIIIII (-0.009272344452377694+0j)
IIIIIZXIIIIIIXIIIIII (0.009272344452377694+0j)
YIIIYXZIZIIIIXZIZIII (-8.582640000933257e-05+0j)
XZZIYYZIZIIIIXZIZIII (8.582640000933257e-05+0j)
YIIIYXZIZIIIZXIIIIII (8.582640000933257e-05+0j)
XZZIYYZIZIIIZXIIIIII (-8.582640000933257e-05+0j)
YIIIYZZIZIIIIXZIZIII (0.0004045319693473811+0j)
XZZIXIIIIIIIZXZIZIII (0.0004045319693473811+0j)
YIIIYZZIZIIIZXIIIIII (-0.0004045319693473811+0j)
XZZIXIIIIIIIIXIIIIII (-0.0004045319693473811+0j)
IIZXIIIIIIIIZXZIZIII (0.008969664268851955+0j)
IIIXIIIIIIIIZXZIZIII (-0.008969664268851955+0j)
IIZXIIIIIIIIIXIIIIII (-0.008969664268851955+0j)
IIIXIIIIIIIIIXIIIIII (0.008969664268851955+0j)
XYZIYIIIIXYYXXZIZIII (-0.0020193582098645556+0j)
XXZIYIIIIYYYXXZIZIII (0.0020193582098645556+0j)
XYZIYIIIIXYXXYZIZIII (0.0020193582098645556+0j)
XXZIYIIIIYYXXYZIZIII (-0.0020193582098645556+0j)
IIIIIYZIZZYYYXZIZIII (-0.0016532280122507873+0j)
IIIIIXZIIIXYYXZIZIII (-0.0016532280122507873+0j)
IIIIIYZIZZYXYYZIZIII (0.0016532280122507873+0j)
IIIIIXZIIIXXYYZIZIII (0.0016532280122507873+0j)
IIIIZIIIIZYYXXZIZIII (0.00035075252251380145+0j)
IIIIIZZIIIXYYXZIZIII (-0.00035075252251380145+0j)
IIIIZIIIIZYXXYZIZIII (-0.00035075252251380145+0j)
IIIIIZZIIIXXYYZIZIII (0.00035075252251380145+0j)
XYZIYIXXYIXYXXZIZIII (-0.006119065484109815+0j)
XXZIYIXYYIXYXXZIZIII (0.006119065484109815+0j)
XYZIYIXXYIXXXYZIZIII (0.006119065484109815+0j)
XXZIYIXYYIXXXYZIZIII (-0.006119065484109815+0j)
IIIIIYYZXIXYYXZIZIII (0.009272344452377693+0j)
IIIIIXXIXIXYYXZIZIII (0.009272344452377693+0j)
IIIIIYYZXIXXYYZIZIII (-0.009272344452377693+0j)
IIIIIXXIXIXXYYZIZIII (-0.009272344452377693+0j)
IIIIZIXZYIXYXXZIZIII (-0.0019672411683010903+0j)
IIIIIZXIXIXYYXZIZIII (0.0019672411683010903+0j)
IIIIZIXZYIXXXYZIZIII (0.0019672411683010903+0j)
IIIIIZXIXIXXYYZIZIII (-0.0019672411683010903+0j)
YIIIYXZIYIXYXXZIZIII (-0.0004045319693473811+0j)
XZZIYYZIYIXYXXZIZIII (0.0004045319693473811+0j)
YIIIYXZIYIXXXYZIZIII (0.0004045319693473811+0j)
XZZIYYZIYIXXXYZIZIII (-0.0004045319693473811+0j)
YIIIYZZIYIXYXXZIZIII (-8.58264000093323e-05+0j)
XZZIXIIIXIXYYXZIZIII (-8.58264000093323e-05+0j)
YIIIYZZIYIXXXYZIZIII (8.58264000093323e-05+0j)
XZZIXIIIXIXXYYZIZIII (8.58264000093323e-05+0j)
IYYXIIIIXIXYYXZIZIII (0.008969664268851955+0j)
IXYYIIIIXIXYYXZIZIII (-0.008969664268851955+0j)
IYYXIIIIXIXXYYZIZIII (-0.008969664268851955+0j)
IXYYIIIIXIXXYYZIZIII (0.008969664268851955+0j)
IIIIIIIIYXXIYXZIZIII (-0.0515475014993299+0j)
IIIIIIIIXXYIYXZIZIII (0.0515475014993299+0j)
IIIIIIIIYXYZYYZIZIII (-0.0515475014993299+0j)
IIIIIIIIXXXZYYZIZIII (-0.0515475014993299+0j)
IIIIIIYIZXXIYXZIZIII (-0.0005146961918297169+0j)
IIIIIIXZZYXIYXZIZIII (0.0005146961918297169+0j)
IIIIIIYIZXYZYYZIZIII (-0.0005146961918297169+0j)
IIIIIIXZZYYZYYZIZIII (0.0005146961918297169+0j)
YIIIYIIIIXXIXXZIZIII (0.0022109746718460793+0j)
XZZIYIIIIYXIXXZIZIII (-0.0022109746718460793+0j)
YIIIYIIIIXYZXYZIZIII (0.0022109746718460793+0j)
XZZIYIIIIYYZXYZIZIII (-0.0022109746718460793+0j)
IIIIIIXYZZXIYXZIZIII (0.0015438184387996973+0j)
IIIIIIXXIIYIYXZIZIII (-0.0015438184387996973+0j)
IIIIIIXYZZYZYYZIZIII (0.0015438184387996973+0j)
IIIIIIXXIIXZYYZIZIII (0.0015438184387996973+0j)
XIXYYIIIIZXIXXZIZIII (0.0007523760427739752+0j)
XIXXYIIIZIYIXXZIZIII (-0.0007523760427739752+0j)
XIXYYIIIIZYZXYZIZIII (0.0007523760427739752+0j)
XIXXYIIIZIXZXYZIZIII (0.0007523760427739752+0j)
IIIIIIZXXIYIYXZIZIII (0.016699971564166412+0j)
IIIIIIIXXIYIYXZIZIII (-0.016699971564166412+0j)
IIIIIIZXXIXZYYZIZIII (-0.016699971564166412+0j)
IIIIIIIXXIXZYYZIZIII (0.016699971564166412+0j)
YIIIYIXXYIYIXXZIZIII (0.015393900870819212+0j)
XZZIYIXYYIYIXXZIZIII (-0.015393900870819212+0j)
YIIIYIXXYIXZXYZIZIII (-0.015393900870819212+0j)
XZZIYIXYYIXZXYZIZIII (0.015393900870819212+0j)
XIXYYIXZYIYIXXZIZIII (0.03179714672358903+0j)
XIXXYIYIYIYIXXZIZIII (-0.03179714672358903+0j)
XIXYYIXZYIXZXYZIZIII (-0.03179714672358903+0j)
XIXXYIYIYIXZXYZIZIII (0.03179714672358903+0j)
XIYIYXZIYIYIXXZIZIII (-0.005309258529358227+0j)
XIXZYYZIYIYIXXZIZIII (0.005309258529358227+0j)
XIYIYXZIYIXZXYZIZIII (0.005309258529358227+0j)
XIXZYYZIYIXZXYZIZIII (-0.005309258529358227+0j)
XYZIYXZIYIYIXXZIZIII (0.02502452402083882+0j)
XXZIYYZIYIYIXXZIZIII (-0.02502452402083882+0j)
XYZIYXZIYIXZXYZIZIII (-0.02502452402083882+0j)
XXZIYYZIYIXZXYZIZIII (0.02502452402083882+0j)
XIYIYZZIYIYIXXZIZIII (0.02502452402083882+0j)
XIXZXIIIXIYIYXZIZIII (0.02502452402083882+0j)
XIYIYZZIYIXZXYZIZIII (-0.02502452402083882+0j)
XIXZXIIIXIXZYYZIZIII (-0.02502452402083882+0j)
XYZIYZZIYIYIXXZIZIII (0.005309258529358222+0j)
XXZIXIIIXIYIYXZIZIII (0.005309258529358222+0j)
XYZIYZZIYIXZXYZIZIII (-0.005309258529358222+0j)
XXZIXIIIXIXZYYZIZIII (-0.005309258529358222+0j)
ZIXXIIIIXIYIYXZIZIII (-0.025380689812386642+0j)
IZYYIIIIXIYIYXZIZIII (-0.025380689812386642+0j)
ZIXXIIIIXIXZYYZIZIII (0.025380689812386642+0j)
IZYYIIIIXIXZYYZIZIII (0.025380689812386642+0j)
IIIIIIIIIIIZZZZIZIII (0.12998485879688151+0j)
IIIIIIIIIIZZZZZIZIII (0.14086648662928183+0j)
IIIIIIIIIZIIZZZIZIII (0.17831553892650417+0j)
IIIIIIXYYXZIZZZIZIII (0.0014349702266419017+0j)
IIIIIIXXYYZIZZZIZIII (-0.0014349702266419017+0j)
XIXYYIIIXXZIIZZIZIII (-0.0013128012106132319+0j)
XIXXYIIIXYZIIZZIZIII (0.0013128012106132319+0j)
IIIIIIIIZZZIZZZIZIII (0.17832008178762462+0j)
IIIIIIYIYZZIZZZIZIII (-0.0018929370377097133+0j)
IIIIIIXZXIIIZZZIZIII (-0.0018929370377097133+0j)
YIIIYIIIXZZIIZZIZIII (2.347754619166977e-05+0j)
XZZIYIIIYIIIIZZIZIII (-2.347754619166977e-05+0j)
IIIIIIIZIIIIZZZIZIII (0.14531514706225868+0j)
XIXYYIXXZIIIIZZIZIII (-0.007085952001464077+0j)
XIXXYIXYZIIIIZZIZIII (0.007085952001464077+0j)
IIIIIIZZIIIIZZZIZIII (0.13208451216171374+0j)
YIIIYIXZZIIIIZZIZIII (0.007649856793061917+0j)
XZZIYIYIZIIIIZZIZIII (-0.007649856793061917+0j)
IIIIIZIIIIIIZZZIZIII (0.1334863018484116+0j)
IIIIZXZIZIIIIZZIZIII (-0.0022848451145437484+0j)
IIIIIXIIIIIIZZZIZIII (0.0022848451145437484+0j)
IIIIZZZIZIIIIZZIZIII (0.14377087484925963+0j)
IIIZIIIIIIIIZZZIZIII (0.13293968523849456+0j)
IIZZIIIIIIIIZZZIZIII (0.14841113308890075+0j)
IZIIIIIIIIIIZZZIZIII (0.1361269502275546+0j)
ZZZIIIIIIIIIZZZIZIII (0.15191290248774567+0j)
IIIIIZIIXIXYYZZIZIII (0.00228484511454372+0j)
IIIIIZIIXIXXXIIIIIII (0.00228484511454372+0j)
IIIIZXZIYIXYXZZIZIII (-0.005142286500424021+0j)
IIIIIXIIXIXYYZZIZIII (0.005142286500424021+0j)
IIIIZXZIYIXXYIIIIIII (0.005142286500424021+0j)
IIIIIXIIXIXXXIIIIIII (0.005142286500424021+0j)
IIIIZZZIYIXYXZZIZIII (-0.0022848451145437284+0j)
IIIIZZZIYIXXYIIIIIII (0.0022848451145437284+0j)
IYYZIIIIXIXYYZZIZIII (0.006142091430673084+0j)
IXXIIIIIXIXYYZZIZIII (0.006142091430673084+0j)
IYYZIIIIXIXXXIIIIIII (0.006142091430673084+0j)
