Bravyi-Kitaev mapping of C2 Hamiltonian in sto3g basis.
IIIIIIIIIIIIIIIIIIII (-62.50754225107464+0j)
IIIIIYYZXIXZYIXYZIII (0.005166491399678736+0j)
IIIIIXXIXIXZYIXYZIII (0.005166491399678736+0j)
YIIIYXZIYIYIXIXXZIII (0.007674373188394159+0j)
XZZIYYZIYIYIXIXXZIII (-0.007674373188394159+0j)
YIIIYXZIYIXZXIXYZIII (-0.007674373188394159+0j)
XZZIYYZIYIXZXIXYZIII (0.007674373188394159+0j)
IIZXIIIIXIYIYIXXZIII (9.506485771730838e-06+0j)
IIIXIIIIXIYIYIXXZIII (-9.506485771730838e-06+0j)
IIZXIIIIXIXZYIXYZIII (-9.506485771730838e-06+0j)
IIIXIIIIXIXZYIXYZIII (9.506485771730838e-06+0j)
IYYXIIIIXIYIYIXXZIII (4.479140853056617e-07+0j)
IXYYIIIIXIYIYIXXZIII (-4.479140853056617e-07+0j)
IYYXIIIIXIXZYIXYZIII (-4.479140853056617e-07+0j)
IXYYIIIIXIXZYIXYZIII (4.479140853056617e-07+0j)
IIIIIIIIIIIIIZZZIIII (0.11074579074002476+0j)
IIIIIIIIIIIIZZIZZIII (0.11474426927442094+0j)
IIIIIIIIXIXYYZIZZIII (0.0012888577155483194+0j)
IIIIIIIIXIXXXIZZIIII (0.0012888577155483194+0j)
IIIIIIIIIIIZIIZZIIII (0.08745040290426732+0j)
IIIIIIIIIIZZIIZZIIII (0.12837031688422537+0j)
IIIIIIIIIZIIIIZZIIII (0.15111911817273488+0j)
IIIIIIXYYXZIIIZZIIII (0.0006643142655695938+0j)
IIIIIIXXYYZIIIZZIIII (-0.0006643142655695938+0j)
XIXYYIIIXXZIZIZZIIII (-0.0021240937811870192+0j)
XIXXYIIIXYZIZIZZIIII (0.0021240937811870192+0j)
IIIIIIIIZZZIIIZZIIII (0.15113123336739745+0j)
IIIIIIYIYZZIIIZZIIII (0.0018840466639704141+0j)
IIIIIIXZXIIIIIZZIIII (0.0018840466639704141+0j)
YIIIYIIIXZZIZIZZIIII (0.001504646038083394+0j)
XZZIYIIIYIIIZIZZIIII (-0.001504646038083394+0j)
IIIIIIIZIIIIIIZZIIII (0.13271283266173792+0j)
XIXYYIXXZIIIZIZZIIII (-0.012431851272252924+0j)
XIXXYIXYZIIIZIZZIIII (0.012431851272252924+0j)
IIIIIIZZIIIIIIZZIIII (0.11222990619051963+0j)
YIIIYIXZZIIIZIZZIIII (0.009227967494519089+0j)
XZZIYIYIZIIIZIZZIIII (-0.009227967494519089+0j)
IIIIIZIIIIIIIIZZIIII (0.11865803958725864+0j)
IIIIZZZIZIIIZIZZIIII (0.12916055194795148+0j)
IIIZIIIIIIIIIIZZIIII (0.11645829653653479+0j)
IIZZIIIIIIIIIIZZIIII (0.11902083832248422+0j)
IYYZIIIIIIIIIIZZIIII (-0.0004729131770676047+0j)
IXXIIIIIIIIIIIZZIIII (-0.0004729131770676047+0j)
IZIIIIIIIIIIIIZZIIII (0.12903562032972657+0j)
ZZZIIIIIIIIIIIZZIIII (0.13604469007261955+0j)
IIIIIIIIXIYIYXXZZIII (8.086205087341026e-05+0j)
IIIIIIIIXIXZXYYZIIII (0.0010094408253807096+0j)
IIIIIIIIXIYIXXYZIIII (-0.0010903028762541199+0j)
IIIIIIIIXIXZYXYIZIII (-0.0010903028762541199+0j)
IIIIIIIIXIYIYYYIZIII (-0.0010094408253807096+0j)
IIIIIIIIXIXZXXXIIIII (-8.086205087341026e-05+0j)
IIIIIIIIIIZXIYYZIIII (0.0017162084455915215+0j)
IIIIIIIIIIIXIYYZIIII (0.021424275678529888+0j)
IIIIIIIIIIZYIXYZIIII (-0.023140484124121417+0j)
IIIIIIIIIIIYIYXIIIII (-0.023140484124121417+0j)
IIIIIIIIIIZXIXXIIIII (-0.021424275678529888+0j)
IIIIIIIIIIIXIXXIIIII (-0.0017162084455915215+0j)
IIIIZIIIXXZIZYYZIIII (0.0007058942480013141+0j)
IIIIIZZIYYZIIYYZIIII (0.0007058942480013141+0j)
IIIIZIIIXXZIZXXIIIII (0.0007058942480013141+0j)
IIIIIZZIYYZIIXXIIIII (0.0007058942480013141+0j)
XIYIYIIIXZZIZYYZIIII (-4.4980870018581944e-05+0j)
XIXZYIIIYIIIZYYZIIII (4.4980870018581944e-05+0j)
XIYIYIIIXZZIZXXIIIII (-4.4980870018581944e-05+0j)
XIXZYIIIYIIIZXXIIIII (4.4980870018581944e-05+0j)
XYZIYIIIXZZIZYYZIIII (-0.000954669689701492+0j)
XXZIYIIIYIIIZYYZIIII (0.000954669689701492+0j)
XYZIYIIIXZZIZXXIIIII (-0.000954669689701492+0j)
XXZIYIIIYIIIZXXIIIII (0.000954669689701492+0j)
IIIIZIXXZIIIZYYZIIII (0.0010577081856617493+0j)
IIIIIZYYIIIIIYYZIIII (0.0010577081856617493+0j)
IIIIZIXXZIIIZXXIIIII (0.0010577081856617493+0j)
IIIIIZYYIIIIIXXIIIII (0.0010577081856617493+0j)
XIYIYIXZZIIIZYYZIIII (-0.00029596722656791797+0j)
XIXZYIYIZIIIZYYZIIII (0.00029596722656791797+0j)
XIYIYIXZZIIIZXXIIIII (-0.00029596722656791797+0j)
XIXZYIYIZIIIZXXIIIII (0.00029596722656791797+0j)
XYZIYIXZZIIIZYYZIIII (-0.006281580152466624+0j)
XXZIYIYIZIIIZYYZIIII (0.006281580152466624+0j)
XYZIYIXZZIIIZXXIIIII (-0.006281580152466624+0j)
XXZIYIYIZIIIZXXIIIII (0.006281580152466624+0j)
XIXYYZZIZIIIZYYZIIII (0.005712505796510028+0j)
XIXXXIIIIIIIIYYZIIII (0.005712505796510028+0j)
XIXYYZZIZIIIZXXIIIII (0.005712505796510028+0j)
XIXXXIIIIIIIIXXIIIII (0.005712505796510028+0j)
ZIXZIIIIIIIIIYYZIIII (8.13099649587159e-05+0j)
IZXIIIIIIIIIIYYZIIII (-8.13099649587159e-05+0j)
ZIXZIIIIIIIIIXXIIIII (8.13099649587159e-05+0j)
IZXIIIIIIIIIIXXIIIII (-8.13099649587159e-05+0j)
ZXZIIIIIIIIIIYYZIIII (0.0017257149313632503+0j)
IXIIIIIIIIIIIYYZIIII (-0.0017257149313632503+0j)
ZXZIIIIIIIIIIXXIIIII (0.0017257149313632503+0j)
IXIIIIIIIIIIIXXIIIII (-0.0017257149313632503+0j)
IIIIIIIIZXZIZIXZZIII (0.002871655343239954+0j)
IIIIIIIIIXIIZIXZZIII (-0.002871655343239954+0j)
IIIIIIIIZXZIIZXIIIII (-0.002871655343239954+0j)
IIIIIIIIIXIIIZXIIIII (0.002871655343239954+0j)
IIIIIIYIYXZIZIXZZIII (3.267705794527162e-05+0j)
IIIIIIXZYYZIZIXZZIII (-3.267705794527162e-05+0j)
IIIIIIYIYXZIIZXIIIII (-3.267705794527162e-05+0j)
IIIIIIXZYYZIIZXIIIII (3.267705794527162e-05+0j)
YIIIYIIIXXZIIIXZZIII (-0.00010864304374479564+0j)
XZZIYIIIXYZIIIXZZIII (0.00010864304374479564+0j)
YIIIYIIIXXZIZZXIIIII (0.00010864304374479564+0j)
XZZIYIIIXYZIZZXIIIII (-0.00010864304374479564+0j)
IIIIIIXYYZZIZIXZZIII (9.547542453820932e-05+0j)
IIIIIIXXXIIIZIXZZIII (9.547542453820932e-05+0j)
IIIIIIXYYZZIIZXIIIII (-9.547542453820932e-05+0j)
IIIIIIXXXIIIIZXIIIII (-9.547542453820932e-05+0j)
XIXYYIIIXZZIIIXZZIII (4.926629845862969e-05+0j)
XIXXYIIIYIIIIIXZZIII (-4.926629845862969e-05+0j)
XIXYYIIIXZZIZZXIIIII (-4.926629845862969e-05+0j)
XIXXYIIIYIIIZZXIIIII (4.926629845862969e-05+0j)
IIIIIIZXIIIIZIXZZIII (0.0011974476198135164+0j)
IIIIIIIXIIIIZIXZZIII (-0.0011974476198135164+0j)
IIIIIIZXIIIIIZXIIIII (-0.0011974476198135164+0j)
IIIIIIIXIIIIIZXIIIII (0.0011974476198135164+0j)
YIIIYIXXZIIIIIXZZIII (0.0009387744565732441+0j)
XZZIYIXYZIIIIIXZZIII (-0.0009387744565732441+0j)
YIIIYIXXZIIIZZXIIIII (-0.0009387744565732441+0j)
XZZIYIXYZIIIZZXIIIII (0.0009387744565732441+0j)
XIXYYIXZZIIIIIXZZIII (0.0015024007269707313+0j)
XIXXYIYIZIIIIIXZZIII (-0.0015024007269707313+0j)
XIXYYIXZZIIIZZXIIIII (-0.0015024007269707313+0j)
XIXXYIYIZIIIZZXIIIII (0.0015024007269707313+0j)
XIYIYXZIZIIIIIXZZIII (-0.001761770892615923+0j)
XIXZYYZIZIIIIIXZZIII (0.001761770892615923+0j)
XIYIYXZIZIIIZZXIIIII (0.001761770892615923+0j)
XIXZYYZIZIIIZZXIIIII (-0.001761770892615923+0j)
XYZIYXZIZIIIIIXZZIII (-0.00411055144348623+0j)
XXZIYYZIZIIIIIXZZIII (0.00411055144348623+0j)
XYZIYXZIZIIIZZXIIIII (0.00411055144348623+0j)
XXZIYYZIZIIIZZXIIIII (-0.00411055144348623+0j)
XIYIYZZIZIIIIIXZZIII (-0.00427656904806328+0j)
XIXZXIIIIIIIZIXZZIII (-0.00427656904806328+0j)
XIYIYZZIZIIIZZXIIIII (0.00427656904806328+0j)
XIXZXIIIIIIIIZXIIIII (0.00427656904806328+0j)
XYZIYZZIZIIIIIXZZIII (-0.0017617708926159245+0j)
XXZIXIIIIIIIZIXZZIII (-0.0017617708926159245+0j)
XYZIYZZIZIIIZZXIIIII (0.0017617708926159245+0j)
XXZIXIIIIIIIIZXIIIII (0.0017617708926159245+0j)
ZIXXIIIIIIIIZIXZZIII (-0.0010907507903394253+0j)
IZYYIIIIIIIIZIXZZIII (-0.0010907507903394253+0j)
ZIXXIIIIIIIIIZXIIIII (0.0010907507903394253+0j)
IZYYIIIIIIIIIZXIIIII (0.0010907507903394253+0j)
IIIIIIIIYXYYYIXZZIII (0.06094773876823612+0j)
IIIIIIIIXXXYYIXZZIII (0.06094773876823612+0j)
IIIIIIIIYXYXYIYIZIII (-0.06094773876823612+0j)
IIIIIIIIXXXXYIYIZIII (-0.06094773876823612+0j)
IIIIIIYIZXYYYIXZZIII (-0.0006935347572441968+0j)
IIIIIIXZZYYYYIXZZIII (0.0006935347572441968+0j)
IIIIIIYIZXYXYIYIZIII (0.0006935347572441968+0j)
IIIIIIXZZYYXYIYIZIII (-0.0006935347572441968+0j)
YIIIYIIIIXYYXIXZZIII (0.0023058295852708684+0j)
XZZIYIIIIYYYXIXZZIII (-0.0023058295852708684+0j)
YIIIYIIIIXYXXIYIZIII (-0.0023058295852708684+0j)
XZZIYIIIIYYXXIYIZIII (0.0023058295852708684+0j)
IIIIIIXYZZYYYIXZZIII (-0.0020263612927085843+0j)
IIIIIIXXIIXYYIXZZIII (-0.0020263612927085843+0j)
IIIIIIXYZZYXYIYIZIII (0.0020263612927085843+0j)
IIIIIIXXIIXXYIYIZIII (0.0020263612927085843+0j)
XIXYYIIIIZYYXIXZZIII (-0.0010456232136641962+0j)
XIXXYIIIZIXYXIXZZIII (-0.0010456232136641962+0j)
XIXYYIIIIZYXXIYIZIII (0.0010456232136641962+0j)
XIXXYIIIZIXXXIYIZIII (0.0010456232136641962+0j)
IIIIIIZXXIXYYIXZZIII (-0.02541451392934171+0j)
IIIIIIIXXIXYYIXZZIII (0.02541451392934171+0j)
IIIIIIZXXIXXYIYIZIII (0.02541451392934171+0j)
IIIIIIIXXIXXYIYIZIII (-0.02541451392934171+0j)
YIIIYIXXYIXYXIXZZIII (-0.01992445941544105+0j)
XZZIYIXYYIXYXIXZZIII (0.01992445941544105+0j)
YIIIYIXXYIXXXIYIZIII (0.01992445941544105+0j)
XZZIYIXYYIXXXIYIZIII (-0.01992445941544105+0j)
XIXYYIXZYIXYXIXZZIII (-0.03188680955330398+0j)
XIXXYIYIYIXYXIXZZIII (0.03188680955330398+0j)
XIXYYIXZYIXXXIYIZIII (0.03188680955330398+0j)
XIXXYIYIYIXXXIYIZIII (-0.03188680955330398+0j)
XIYIYXZIYIXYXIXZZIII (0.03319809693390973+0j)
XIXZYYZIYIXYXIXZZIII (-0.03319809693390973+0j)
XIYIYXZIYIXXXIYIZIII (-0.03319809693390973+0j)
XIXZYYZIYIXXXIYIZIII (0.03319809693390973+0j)
XYZIYXZIYIXYXIXZZIII (-0.0017617708926159358+0j)
XXZIYYZIYIXYXIXZZIII (0.0017617708926159358+0j)
XYZIYXZIYIXXXIYIZIII (0.0017617708926159358+0j)
XXZIYYZIYIXXXIYIZIII (-0.0017617708926159358+0j)
XIYIYZZIYIXYXIXZZIII (0.0017617708926159245+0j)
XIXZXIIIXIXYYIXZZIII (0.0017617708926159245+0j)
XIYIYZZIYIXXXIYIZIII (-0.0017617708926159245+0j)
XIXZXIIIXIXXYIYIZIII (-0.0017617708926159245+0j)
XYZIYZZIYIXYXIXZZIII (0.04158521742545924+0j)
XXZIXIIIXIXYYIXZZIII (0.04158521742545924+0j)
XYZIYZZIYIXXXIYIZIII (-0.04158521742545924+0j)
XXZIXIIIXIXXYIYIZIII (-0.04158521742545924+0j)
ZIXXIIIIXIXYYIXZZIII (0.02314999060989314+0j)
IZYYIIIIXIXYYIXZZIII (0.02314999060989314+0j)
ZIXXIIIIXIXXYIYIZIII (-0.02314999060989314+0j)
IZYYIIIIXIXXYIYIZIII (-0.02314999060989314+0j)
XIYIYIIIIXXIXIXZZIII (0.00010709591896442973+0j)
XIXZYIIIIYXIXIXZZIII (-0.00010709591896442973+0j)
XIYIYIIIIXYZXIYIZIII (0.00010709591896442973+0j)
XIXZYIIIIYYZXIYIZIII (-0.00010709591896442973+0j)
XYZIYIIIIXXIXIXZZIII (0.0022729935566793533+0j)
XXZIYIIIIYXIXIXZZIII (-0.0022729935566793533+0j)
XYZIYIIIIXYZXIYIZIII (0.0022729935566793533+0j)
XXZIYIIIIYYZXIYIZIII (-0.0022729935566793533+0j)
IIIIZIIIIZXIXIXZZIII (-0.0019850289147330153+0j)
IIIIIZZIIIYIYIXZZIII (-0.0019850289147330153+0j)
IIIIZIIIIZYZXIYIZIII (-0.0019850289147330153+0j)
IIIIIZZIIIXZYIYIZIII (0.0019850289147330153+0j)
XIYIYIXXYIYIXIXZZIII (-0.0003489082251755664+0j)
XIXZYIXYYIYIXIXZZIII (0.0003489082251755664+0j)
XIYIYIXXYIXZXIYIZIII (0.0003489082251755664+0j)
XIXZYIXYYIXZXIYIZIII (-0.0003489082251755664+0j)
XYZIYIXXYIYIXIXZZIII (-0.007405194851167912+0j)
XXZIYIXYYIYIXIXZZIII (0.007405194851167912+0j)
XYZIYIXXYIXZXIYIZIII (0.007405194851167912+0j)
XXZIYIXYYIXZXIYIZIII (-0.007405194851167912+0j)
IIIIZIXZYIYIXIXZZIII (0.005166491399678741+0j)
IIIIIZXIXIYIYIXZZIII (-0.005166491399678741+0j)
IIIIZIXZYIXZXIYIZIII (-0.005166491399678741+0j)
IIIIIZXIXIXZYIYIZIII (0.005166491399678741+0j)
YIIIYZZIYIYIXIXZZIII (0.007674373188394166+0j)
XZZIXIIIXIYIYIXZZIII (0.007674373188394166+0j)
YIIIYZZIYIXZXIYIZIII (-0.007674373188394166+0j)
XZZIXIIIXIXZYIYIZIII (-0.007674373188394166+0j)
IIZXIIIIXIYIYIXZZIII (4.4791408530564817e-07+0j)
IIIXIIIIXIYIYIXZZIII (-4.4791408530564817e-07+0j)
IIZXIIIIXIXZYIYIZIII (-4.4791408530564817e-07+0j)
IIIXIIIIXIXZYIYIZIII (4.4791408530564817e-07+0j)
IYYXIIIIXIYIYIXZZIII (-9.506485771728669e-06+0j)
IXYYIIIIXIYIYIXZZIII (9.506485771728669e-06+0j)
IYYXIIIIXIXZYIYIZIII (9.506485771728669e-06+0j)
IXYYIIIIXIXZYIYIZIII (-9.506485771728669e-06+0j)
IIIIIIIIIIIIZIZIZIII (0.11326114393875654+0j)
IIIIIIIIIIIZIZIIIIII (0.11326114393875657+0j)
IIIIIIIIIIZZIZIIIIII (0.11162634864138246+0j)
IIIIIIIIIZIIIZIIIIII (0.1540798111021375+0j)
IIIIIIXYYXZIIZIIIIII (0.0017514359313500476+0j)
IIIIIIXXYYZIIZIIIIII (-0.0017514359313500476+0j)
XIXYYIIIXXZIZZIIIIII (8.510377213376906e-06+0j)
XIXXYIIIXYZIZZIIIIII (-8.510377213376906e-06+0j)
IIIIIIIIZZZIIZIIIIII (0.1540703006155497+0j)
IIIIIIYIYZZIIZIIIIII (0.0012648145836422142+0j)
IIIIIIXZXIIIIZIIIIII (0.0012648145836422142+0j)
YIIIYIIIXZZIZZIIIIII (-0.001832419476403444+0j)
XZZIYIIIYIIIZZIIIIII (0.001832419476403444+0j)
IIIIIIIZIIIIIZIIIIII (0.12369877119922476+0j)
XIXYYIXXZIIIZZIIIIII (-0.005757008969943802+0j)
XIXXYIXYZIIIZZIIIIII (0.005757008969943802+0j)
IIIIIIZZIIIIIZIIIIII (0.12207476173135806+0j)
YIIIYIXZZIIIZZIIIIII (-0.004143598500993577+0j)
XZZIYIYIZIIIZZIIIIII (0.004143598500993577+0j)
IIIIIZIIIIIIIZIIIIII (0.11645829653653471+0j)
IIIIZZZIZIIIZZIIIIII (0.11645829653653479+0j)
IIIZIIIIIIIIIZIIIIII (0.13060632564787852+0j)
IIZZIIIIIIIIIZIIIIII (0.12038354656673225+0j)
IZIIIIIIIIIIIZIIIIII (0.12038354656673228+0j)
ZZZIIIIIIIIIIZIIIIII (0.13533898059367105+0j)
XIYIYIIIXXZIIXZIZIII (0.0016525197930568852+0j)
XIXZYIIIXYZIIXZIZIII (-0.0016525197930568852+0j)
XIYIYIIIXXZIZXIIIIII (-0.0016525197930568852+0j)
XIXZYIIIXYZIZXIIIIII (0.0016525197930568852+0j)
IIIIIYZIYZZIZXZIZIII (0.0013360498603070933+0j)
IIIIIXZIXIIIZXZIZIII (0.0013360498603070933+0j)
IIIIIYZIYZZIIXIIIIII (-0.0013360498603070933+0j)
IIIIIXZIXIIIIXIIIIII (-0.0013360498603070933+0j)
IIIIZIIIXZZIIXZIZIII (-6.295023897072624e-05+0j)
IIIIIZZIXIIIZXZIZIII (6.295023897072624e-05+0j)
IIIIZIIIXZZIZXIIIIII (6.295023897072624e-05+0j)
IIIIIZZIXIIIIXIIIIII (-6.295023897072624e-05+0j)
XIYIYIXXZIIIIXZIZIII (0.005143407029184675+0j)
XIXZYIXYZIIIIXZIZIII (-0.005143407029184675+0j)
XIYIYIXXZIIIZXIIIIII (-0.005143407029184675+0j)
XIXZYIXYZIIIZXIIIIII (0.005143407029184675+0j)
IIIIIYYZIIIIZXZIZIII (0.007431868592904686+0j)
IIIIIXXIIIIIZXZIZIII (0.007431868592904686+0j)
IIIIIYYZIIIIIXIIIIII (-0.007431868592904686+0j)
IIIIIXXIIIIIIXIIIIII (-0.007431868592904686+0j)
IIIIZIXZZIIIIXZIZIII (-0.0003501650034339674+0j)
IIIIIZXIIIIIZXZIZIII (0.0003501650034339674+0j)
IIIIZIXZZIIIZXIIIIII (0.0003501650034339674+0j)
IIIIIZXIIIIIIXIIIIII (-0.0003501650034339674+0j)
YIIIYXZIZIIIIXZIZIII (9.506485771730838e-06+0j)
XZZIYYZIZIIIIXZIZIII (-9.506485771730838e-06+0j)
YIIIYXZIZIIIZXIIIIII (-9.506485771730838e-06+0j)
XZZIYYZIZIIIZXIIIIII (9.506485771730838e-06+0j)
YIIIYZZIZIIIIXZIZIII (4.4791408530564817e-07+0j)
XZZIXIIIIIIIZXZIZIII (4.4791408530564817e-07+0j)
YIIIYZZIZIIIZXIIIIII (-4.4791408530564817e-07+0j)
XZZIXIIIIIIIIXIIIIII (-4.4791408530564817e-07+0j)
IIZXIIIIIIIIZXZIZIII (0.007122402627975711+0j)
IIIXIIIIIIIIZXZIZIII (-0.007122402627975711+0j)
IIZXIIIIIIIIIXIIIIII (-0.007122402627975711+0j)
IIIXIIIIIIIIIXIIIIII (0.007122402627975711+0j)
XYZIYIIIIXYYXXZIZIII (-0.0016525197930568852+0j)
XXZIYIIIIYYYXXZIZIII (0.0016525197930568852+0j)
XYZIYIIIIXYXXYZIZIII (0.0016525197930568852+0j)
XXZIYIIIIYYXXYZIZIII (-0.0016525197930568852+0j)
IIIIIYZIZZYYYXZIZIII (6.295023897072662e-05+0j)
IIIIIXZIIIXYYXZIZIII (6.295023897072662e-05+0j)
IIIIIYZIZZYXYYZIZIII (-6.295023897072662e-05+0j)
IIIIIXZIIIXXYYZIZIII (-6.295023897072662e-05+0j)
IIIIZIIIIZYYXXZIZIII (0.0013360498603070938+0j)
IIIIIZZIIIXYYXZIZIII (-0.0013360498603070938+0j)
IIIIZIIIIZYXXYZIZIII (-0.0013360498603070938+0j)
IIIIIZZIIIXXYYZIZIII (0.0013360498603070938+0j)
XYZIYIXXYIXYXXZIZIII (-0.005143407029184675+0j)
XXZIYIXYYIXYXXZIZIII (0.005143407029184675+0j)
XYZIYIXXYIXXXYZIZIII (0.005143407029184675+0j)
XXZIYIXYYIXXXYZIZIII (-0.005143407029184675+0j)
IIIIIYYZXIXYYXZIZIII (0.00035016500343396957+0j)
IIIIIXXIXIXYYXZIZIII (0.00035016500343396957+0j)
IIIIIYYZXIXXYYZIZIII (-0.00035016500343396957+0j)
IIIIIXXIXIXXYYZIZIII (-0.00035016500343396957+0j)
IIIIZIXZYIXYXXZIZIII (0.007431868592904692+0j)
IIIIIZXIXIXYYXZIZIII (-0.007431868592904692+0j)
IIIIZIXZYIXXXYZIZIII (-0.007431868592904692+0j)
IIIIIZXIXIXXYYZIZIII (0.007431868592904692+0j)
YIIIYXZIYIXYXXZIZIII (4.479140853056617e-07+0j)
XZZIYYZIYIXYXXZIZIII (-4.479140853056617e-07+0j)
YIIIYXZIYIXXXYZIZIII (-4.479140853056617e-07+0j)
XZZIYYZIYIXXXYZIZIII (4.479140853056617e-07+0j)
YIIIYZZIYIXYXXZIZIII (-9.506485771728669e-06+0j)
XZZIXIIIXIXYYXZIZIII (-9.506485771728669e-06+0j)
YIIIYZZIYIXXXYZIZIII (9.506485771728669e-06+0j)
XZZIXIIIXIXXYYZIZIII (9.506485771728669e-06+0j)
IYYXIIIIXIXYYXZIZIII (0.007122402627975711+0j)
IXYYIIIIXIXYYXZIZIII (-0.007122402627975711+0j)
IYYXIIIIXIXXYYZIZIII (-0.007122402627975711+0j)
IXYYIIIIXIXXYYZIZIII (0.007122402627975711+0j)
IIIIIIIIYXXIYXZIZIII (0.048344394867002864+0j)
IIIIIIIIXXYIYXZIZIII (-0.048344394867002864+0j)
IIIIIIIIYXYZYYZIZIII (0.048344394867002864+0j)
IIIIIIIIXXXZYYZIZIII (0.048344394867002864+0j)
IIIIIIYIZXXIYXZIZIII (-0.0007183638977338729+0j)
IIIIIIXZZYXIYXZIZIII (0.0007183638977338729+0j)
IIIIIIYIZXYZYYZIZIII (-0.0007183638977338729+0j)
IIIIIIXZZYYZYYZIZIII (0.0007183638977338729+0j)
YIIIYIIIIXXIXXZIZIII (0.002088592526109826+0j)
XZZIYIIIIYXIXXZIZIII (-0.002088592526109826+0j)
YIIIYIIIIXYZXYZIZIII (0.002088592526109826+0j)
XZZIYIIIIYYZXYZIZIII (-0.002088592526109826+0j)
IIIIIIXYZZXIYXZIZIII (-0.0017064974383694846+0j)
IIIIIIXXIIYIYXZIZIII (0.0017064974383694846+0j)
IIIIIIXYZZYZYYZIZIII (-0.0017064974383694846+0j)
IIIIIIXXIIXZYYZIZIII (-0.0017064974383694846+0j)
XIXYYIIIIZXIXXZIZIII (-0.0006789305334026212+0j)
XIXXYIIIZIYIXXZIZIII (0.0006789305334026212+0j)
XIXYYIIIIZYZXYZIZIII (-0.0006789305334026212+0j)
XIXXYIIIZIXZXYZIZIII (-0.0006789305334026212+0j)
IIIIIIZXXIYIYXZIZIII (0.017049920292109996+0j)
IIIIIIIXXIYIYXZIZIII (-0.017049920292109996+0j)
IIIIIIZXXIXZYYZIZIII (-0.017049920292109996+0j)
IIIIIIIXXIXZYYZIZIII (0.017049920292109996+0j)
YIIIYIXXYIYIXXZIZIII (0.013046859854643046+0j)
XZZIYIXYYIYIXXZIZIII (-0.013046859854643046+0j)
YIIIYIXXYIXZXYZIZIII (-0.013046859854643046+0j)
XZZIYIXYYIXZXYZIZIII (0.013046859854643046+0j)
XIXYYIXZYIYIXXZIZIII (0.027056898578927485+0j)
XIXXYIYIYIYIXXZIZIII (-0.027056898578927485+0j)
XIXYYIXZYIXZXYZIZIII (-0.027056898578927485+0j)
XIXXYIYIYIXZXYZIZIII (0.027056898578927485+0j)
XIYIYXZIYIYIXXZIZIII (-0.023149990609893124+0j)
XIXZYYZIYIYIXXZIZIII (0.023149990609893124+0j)
XIYIYXZIYIXZXYZIZIII (0.023149990609893124+0j)
XIXZYYZIYIXZXYZIZIII (-0.023149990609893124+0j)
XYZIYXZIYIYIXXZIZIII (0.0010907507903394323+0j)
XXZIYYZIYIYIXXZIZIII (-0.0010907507903394323+0j)
XYZIYXZIYIXZXYZIZIII (-0.0010907507903394323+0j)
XXZIYYZIYIXZXYZIZIII (0.0010907507903394323+0j)
XIYIYZZIYIYIXXZIZIII (-0.0010907507903394253+0j)
XIXZXIIIXIYIYXZIZIII (-0.0010907507903394253+0j)
XIYIYZZIYIXZXYZIZIII (0.0010907507903394253+0j)
XIXZXIIIXIXZYYZIZIII (0.0010907507903394253+0j)
XYZIYZZIYIYIXXZIZIII (-0.02314999060989314+0j)
XXZIXIIIXIYIYXZIZIII (-0.02314999060989314+0j)
XYZIYZZIYIXZXYZIZIII (0.02314999060989314+0j)
XXZIXIIIXIXZYYZIZIII (0.02314999060989314+0j)
ZIXXIIIIXIYIYXZIZIII (-0.023712631952288597+0j)
IZYYIIIIXIYIYXZIZIII (-0.023712631952288597+0j)
ZIXXIIIIXIXZYYZIZIII (0.023712631952288597+0j)
IZYYIIIIXIXZYYZIZIII (0.023712631952288597+0j)
IIIIIIIIIIIZZZZIZIII (0.11639148740770533+0j)
IIIIIIIIIIZZZZZIZIII (0.12622147448731494+0j)
IIIIIIIIIZIIZZZIZIII (0.15977405887875046+0j)
IIIIIIXYYXZIZZZIZIII (0.001597803574445786+0j)
IIIIIIXXYYZIZZZIZIII (-0.001597803574445786+0j)
XIXYYIIIXXZIIZZIZIII (-0.0011927417135598674+0j)
XIXXYIIIXYZIIZZIZIII (0.0011927417135598674+0j)
IIIIIIIIZZZIZZZIZIII (0.159783280739081+0j)
IIIIIIYIYZZIZZZIZIII (0.0019133225125290017+0j)
IIIIIIXZXIIIZZZIZIII (0.0019133225125290017+0j)
YIIIYIIIXZZIIZZIZIII (-5.392380819170192e-05+0j)
XZZIYIIIYIIIIZZIZIII (5.392380819170192e-05+0j)
IIIIIIIZIIIIZZZIZIII (0.1291758826025775+0j)
XIXYYIXXZIIIIZZIZIII (-0.007612831048648759+0j)
XIXXYIXYZIIIIZZIZIII (0.007612831048648759+0j)
IIIIIIZZIIIIZZZIZIII (0.11778618326370405+0j)
YIIIYIXZZIIIIZZIZIII (0.00635718315209254+0j)
XZZIYIYIZIIIIZZIZIII (-0.00635718315209254+0j)
IIIIIZIIIIIIZZZIZIII (0.12903562032972643+0j)
IIIIZXZIZIIIIZZIZIII (0.00047291317706760856+0j)
IIIIIXIIIIIIZZZIZIII (-0.00047291317706760856+0j)
IIIIZZZIZIIIIZZIZIII (0.11902083832248422+0j)
IIIZIIIIIIIIZZZIZIII (0.12038354656673225+0j)
IIZZIIIIIIIIZZZIZIII (0.13291553641760373+0j)
IZIIIIIIIIIIZZZIZIII (0.12189950374433815+0j)
ZZZIIIIIIIIIZZZIZIII (0.13641107881302034+0j)
