Jordan-Wigner mapping of C2 Hamiltonian in sto3g basis.
IIIIIIIIIIIIIIIIIIII (-62.50754225107464+0j)
IIIIIIYZYIIIIIZIIIII (0.0018840466639704141+0j)
IIIIIIXZXIIIIIZIIIII (0.0018840466639704141+0j)
YZZZZZZZYIIIIIZIIIII (0.001504646038083394+0j)
XZZZZZZZXIIIIIZIIIII (0.001504646038083394+0j)
IIIIIIIZIIIIIIZIIIII (0.13271283266173792+0j)
IIIYZZZYIIIIIIZIIIII (-0.012431851272252924+0j)
IIIXZZZXIIIIIIZIIIII (-0.012431851272252924+0j)
IIIIIIZIIIIIIIZIIIII (0.11222990619051963+0j)
YZZZZZYIIIIIIIZIIIII (0.009227967494519089+0j)
XZZZZZXIIIIIIIZIIIII (0.009227967494519089+0j)
IIIIIZIIIIIIIIZIIIII (0.11865803958725864+0j)
IIIIZIIIIIIIIIZIIIII (0.12916055194795148+0j)
IIIZIIIIIIIIIIZIIIII (0.11645829653653479+0j)
IIZIIIIIIIIIIIZIIIII (0.11902083832248422+0j)
IYYIIIIIIIIIIIZIIIII (-0.0004729131770676047+0j)
IXXIIIIIIIIIIIZIIIII (-0.0004729131770676047+0j)
IZIIIIIIIIIIIIZIIIII (0.12903562032972657+0j)
ZIIIIIIIIIIIIIZIIIII (0.13604469007261955+0j)
IIIIIIIIIIYZYYYIIIII (-8.086205087341026e-05+0j)
IIIIIIIIIIXZXYYIIIII (0.0010094408253807096+0j)
IIIIIIIIIIYZXXYIIIII (-0.0010903028762541199+0j)
IIIIIIIIIIXZYYXIIIII (-0.0010903028762541199+0j)
IIIIIIIIIIYZYXXIIIII (0.0010094408253807096+0j)
IIIIIIIIIIXZXXXIIIII (-8.086205087341026e-05+0j)
IIIIIIIIIIYYIYYIIIII (-0.0017162084455915215+0j)
IIIIIIIIIIXXIYYIIIII (0.021424275678529888+0j)
IIIIIIIIIIYXIXYIIIII (-0.023140484124121417+0j)
IIIIIIIIIIXYIYXIIIII (-0.023140484124121417+0j)
IIIIIIIIIIYYIXXIIIII (0.021424275678529888+0j)
IIIIIIIIIIXXIXXIIIII (-0.0017162084455915215+0j)
IIIIYZZZZYIIIYYIIIII (-0.0007058942480013141+0j)
IIIIXZZZZXIIIYYIIIII (-0.0007058942480013141+0j)
IIIIYZZZZYIIIXXIIIII (-0.0007058942480013141+0j)
IIIIXZZZZXIIIXXIIIII (-0.0007058942480013141+0j)
IIYZZZZZYIIIIYYIIIII (-4.4980870018581944e-05+0j)
IIXZZZZZXIIIIYYIIIII (-4.4980870018581944e-05+0j)
IIYZZZZZYIIIIXXIIIII (-4.4980870018581944e-05+0j)
IIXZZZZZXIIIIXXIIIII (-4.4980870018581944e-05+0j)
IYZZZZZZYIIIIYYIIIII (-0.000954669689701492+0j)
IXZZZZZZXIIIIYYIIIII (-0.000954669689701492+0j)
IYZZZZZZYIIIIXXIIIII (-0.000954669689701492+0j)
IXZZZZZZXIIIIXXIIIII (-0.000954669689701492+0j)
IIIIYZZYIIIIIYYIIIII (-0.0010577081856617493+0j)
IIIIXZZXIIIIIYYIIIII (-0.0010577081856617493+0j)
IIIIYZZYIIIIIXXIIIII (-0.0010577081856617493+0j)
IIIIXZZXIIIIIXXIIIII (-0.0010577081856617493+0j)
IIYZZZYIIIIIIYYIIIII (-0.00029596722656791797+0j)
IIXZZZXIIIIIIYYIIIII (-0.00029596722656791797+0j)
IIYZZZYIIIIIIXXIIIII (-0.00029596722656791797+0j)
IIXZZZXIIIIIIXXIIIII (-0.00029596722656791797+0j)
IYZZZZYIIIIIIYYIIIII (-0.006281580152466624+0j)
IXZZZZXIIIIIIYYIIIII (-0.006281580152466624+0j)
IYZZZZYIIIIIIXXIIIII (-0.006281580152466624+0j)
IXZZZZXIIIIIIXXIIIII (-0.006281580152466624+0j)
IIIYYIIIIIIIIYYIIIII (0.005712505796510028+0j)
IIIXXIIIIIIIIYYIIIII (0.005712505796510028+0j)
IIIYYIIIIIIIIXXIIIII (0.005712505796510028+0j)
IIIXXIIIIIIIIXXIIIII (0.005712505796510028+0j)
YZYIIIIIIIIIIYYIIIII (-8.13099649587159e-05+0j)
XZXIIIIIIIIIIYYIIIII (-8.13099649587159e-05+0j)
YZYIIIIIIIIIIXXIIIII (-8.13099649587159e-05+0j)
XZXIIIIIIIIIIXXIIIII (-8.13099649587159e-05+0j)
YYIIIIIIIIIIIYYIIIII (-0.0017257149313632503+0j)
XXIIIIIIIIIIIYYIIIII (-0.0017257149313632503+0j)
YYIIIIIIIIIIIXXIIIII (-0.0017257149313632503+0j)
XXIIIIIIIIIIIXXIIIII (-0.0017257149313632503+0j)
IIIIIIIIYYIIYZYIIIII (0.002871655343239954+0j)
IIIIIIIIXXIIYZYIIIII (0.002871655343239954+0j)
IIIIIIIIYYIIXZXIIIII (0.002871655343239954+0j)
IIIIIIIIXXIIXZXIIIII (0.002871655343239954+0j)
IIIIIIYZZYIIYZYIIIII (-3.267705794527162e-05+0j)
IIIIIIXZZXIIYZYIIIII (-3.267705794527162e-05+0j)
IIIIIIYZZYIIXZXIIIII (-3.267705794527162e-05+0j)
IIIIIIXZZXIIXZXIIIII (-3.267705794527162e-05+0j)
YZZZZZZZZYIIYZYIIIII (0.00010864304374479564+0j)
XZZZZZZZZXIIYZYIIIII (0.00010864304374479564+0j)
YZZZZZZZZYIIXZXIIIII (0.00010864304374479564+0j)
XZZZZZZZZXIIXZXIIIII (0.00010864304374479564+0j)
IIIIIIIYYIIIYZYIIIII (-9.547542453820932e-05+0j)
IIIIIIIXXIIIYZYIIIII (-9.547542453820932e-05+0j)
IIIIIIIYYIIIXZXIIIII (-9.547542453820932e-05+0j)
IIIIIIIXXIIIXZXIIIII (-9.547542453820932e-05+0j)
IIIYZZZZYIIIYZYIIIII (-4.926629845862969e-05+0j)
IIIXZZZZXIIIYZYIIIII (-4.926629845862969e-05+0j)
IIIYZZZZYIIIXZXIIIII (-4.926629845862969e-05+0j)
IIIXZZZZXIIIXZXIIIII (-4.926629845862969e-05+0j)
IIIIIIYYIIIIYZYIIIII (0.0011974476198135164+0j)
IIIIIIXXIIIIYZYIIIII (0.0011974476198135164+0j)
IIIIIIYYIIIIXZXIIIII (0.0011974476198135164+0j)
IIIIIIXXIIIIXZXIIIII (0.0011974476198135164+0j)
YZZZZZZYIIIIYZYIIIII (-0.0009387744565732441+0j)
XZZZZZZXIIIIYZYIIIII (-0.0009387744565732441+0j)
YZZZZZZYIIIIXZXIIIII (-0.0009387744565732441+0j)
XZZZZZZXIIIIXZXIIIII (-0.0009387744565732441+0j)
IIIYZZYIIIIIYZYIIIII (-0.0015024007269707313+0j)
IIIXZZXIIIIIYZYIIIII (-0.0015024007269707313+0j)
IIIYZZYIIIIIXZXIIIII (-0.0015024007269707313+0j)
IIIXZZXIIIIIXZXIIIII (-0.0015024007269707313+0j)
IIYZZYIIIIIIYZYIIIII (0.001761770892615923+0j)
IIXZZXIIIIIIYZYIIIII (0.001761770892615923+0j)
IIYZZYIIIIIIXZXIIIII (0.001761770892615923+0j)
IIXZZXIIIIIIXZXIIIII (0.001761770892615923+0j)
IYZZZYIIIIIIYZYIIIII (0.00411055144348623+0j)
IXZZZXIIIIIIYZYIIIII (0.00411055144348623+0j)
IYZZZYIIIIIIXZXIIIII (0.00411055144348623+0j)
IXZZZXIIIIIIXZXIIIII (0.00411055144348623+0j)
IIYZYIIIIIIIYZYIIIII (0.00427656904806328+0j)
IIXZXIIIIIIIYZYIIIII (0.00427656904806328+0j)
IIYZYIIIIIIIXZXIIIII (0.00427656904806328+0j)
IIXZXIIIIIIIXZXIIIII (0.00427656904806328+0j)
IYZZYIIIIIIIYZYIIIII (0.0017617708926159245+0j)
IXZZXIIIIIIIYZYIIIII (0.0017617708926159245+0j)
IYZZYIIIIIIIXZXIIIII (0.0017617708926159245+0j)
IXZZXIIIIIIIXZXIIIII (0.0017617708926159245+0j)
YZZYIIIIIIIIYZYIIIII (-0.0010907507903394253+0j)
XZZXIIIIIIIIYZYIIIII (-0.0010907507903394253+0j)
YZZYIIIIIIIIXZXIIIII (-0.0010907507903394253+0j)
XZZXIIIIIIIIXZXIIIII (-0.0010907507903394253+0j)
IIIIIIIIYYIYZZYIIIII (0.06094773876823612+0j)
IIIIIIIIXXIYZZYIIIII (0.06094773876823612+0j)
IIIIIIIIYYIXZZXIIIII (0.06094773876823612+0j)
IIIIIIIIXXIXZZXIIIII (0.06094773876823612+0j)
IIIIIIYZZYIYZZYIIIII (-0.0006935347572441968+0j)
IIIIIIXZZXIYZZYIIIII (-0.0006935347572441968+0j)
IIIIIIYZZYIXZZXIIIII (-0.0006935347572441968+0j)
IIIIIIXZZXIXZZXIIIII (-0.0006935347572441968+0j)
YZZZZZZZZYIYZZYIIIII (0.0023058295852708684+0j)
XZZZZZZZZXIYZZYIIIII (0.0023058295852708684+0j)
YZZZZZZZZYIXZZXIIIII (0.0023058295852708684+0j)
XZZZZZZZZXIXZZXIIIII (0.0023058295852708684+0j)
IIIIIIIYYIIYZZYIIIII (-0.0020263612927085843+0j)
IIIIIIIXXIIYZZYIIIII (-0.0020263612927085843+0j)
IIIIIIIYYIIXZZXIIIII (-0.0020263612927085843+0j)
IIIIIIIXXIIXZZXIIIII (-0.0020263612927085843+0j)
IIIYZZZZYIIYZZYIIIII (-0.0010456232136641962+0j)
IIIXZZZZXIIYZZYIIIII (-0.0010456232136641962+0j)
IIIYZZZZYIIXZZXIIIII (-0.0010456232136641962+0j)
IIIXZZZZXIIXZZXIIIII (-0.0010456232136641962+0j)
IIIIIIYYIIIYZZYIIIII (0.02541451392934171+0j)
IIIIIIXXIIIYZZYIIIII (0.02541451392934171+0j)
IIIIIIYYIIIXZZXIIIII (0.02541451392934171+0j)
IIIIIIXXIIIXZZXIIIII (0.02541451392934171+0j)
YZZZZZZYIIIYZZYIIIII (-0.01992445941544105+0j)
XZZZZZZXIIIYZZYIIIII (-0.01992445941544105+0j)
YZZZZZZYIIIXZZXIIIII (-0.01992445941544105+0j)
XZZZZZZXIIIXZZXIIIII (-0.01992445941544105+0j)
IIIYZZYIIIIYZZYIIIII (-0.03188680955330398+0j)
IIIXZZXIIIIYZZYIIIII (-0.03188680955330398+0j)
IIIYZZYIIIIXZZXIIIII (-0.03188680955330398+0j)
IIIXZZXIIIIXZZXIIIII (-0.03188680955330398+0j)
IIYZZYIIIIIYZZYIIIII (0.03319809693390973+0j)
IIXZZXIIIIIYZZYIIIII (0.03319809693390973+0j)
IIYZZYIIIIIXZZXIIIII (0.03319809693390973+0j)
IIXZZXIIIIIXZZXIIIII (0.03319809693390973+0j)
IYZZZYIIIIIYZZYIIIII (-0.0017617708926159358+0j)
IXZZZXIIIIIYZZYIIIII (-0.0017617708926159358+0j)
IYZZZYIIIIIXZZXIIIII (-0.0017617708926159358+0j)
IXZZZXIIIIIXZZXIIIII (-0.0017617708926159358+0j)
IIYZYIIIIIIYZZYIIIII (0.0017617708926159245+0j)
IIXZXIIIIIIYZZYIIIII (0.0017617708926159245+0j)
IIYZYIIIIIIXZZXIIIII (0.0017617708926159245+0j)
IIXZXIIIIIIXZZXIIIII (0.0017617708926159245+0j)
IYZZYIIIIIIYZZYIIIII (0.04158521742545924+0j)
IXZZXIIIIIIYZZYIIIII (0.04158521742545924+0j)
IYZZYIIIIIIXZZXIIIII (0.04158521742545924+0j)
IXZZXIIIIIIXZZXIIIII (0.04158521742545924+0j)
YZZYIIIIIIIYZZYIIIII (-0.02314999060989314+0j)
XZZXIIIIIIIYZZYIIIII (-0.02314999060989314+0j)
YZZYIIIIIIIXZZXIIIII (-0.02314999060989314+0j)
XZZXIIIIIIIXZZXIIIII (-0.02314999060989314+0j)
IIYZZZZZZYYZZZYIIIII (-0.00010709591896442973+0j)
IIXZZZZZZXYZZZYIIIII (-0.00010709591896442973+0j)
IIYZZZZZZYXZZZXIIIII (-0.00010709591896442973+0j)
IIXZZZZZZXXZZZXIIIII (-0.00010709591896442973+0j)
IYZZZZZZZYYZZZYIIIII (-0.0022729935566793533+0j)
IXZZZZZZZXYZZZYIIIII (-0.0022729935566793533+0j)
IYZZZZZZZYXZZZXIIIII (-0.0022729935566793533+0j)
IXZZZZZZZXXZZZXIIIII (-0.0022729935566793533+0j)
IIIIYZZZYIYZZZYIIIII (-0.0019850289147330153+0j)
IIIIXZZZXIYZZZYIIIII (-0.0019850289147330153+0j)
IIIIYZZZYIXZZZXIIIII (-0.0019850289147330153+0j)
IIIIXZZZXIXZZZXIIIII (-0.0019850289147330153+0j)
IIYZZZZYIIYZZZYIIIII (-0.0003489082251755664+0j)
IIXZZZZXIIYZZZYIIIII (-0.0003489082251755664+0j)
IIYZZZZYIIXZZZXIIIII (-0.0003489082251755664+0j)
IIXZZZZXIIXZZZXIIIII (-0.0003489082251755664+0j)
IYZZZZZYIIYZZZYIIIII (-0.007405194851167912+0j)
IXZZZZZXIIYZZZYIIIII (-0.007405194851167912+0j)
IYZZZZZYIIXZZZXIIIII (-0.007405194851167912+0j)
IXZZZZZXIIXZZZXIIIII (-0.007405194851167912+0j)
IIIIYZYIIIYZZZYIIIII (-0.005166491399678741+0j)
IIIIXZXIIIYZZZYIIIII (-0.005166491399678741+0j)
IIIIYZYIIIXZZZXIIIII (-0.005166491399678741+0j)
IIIIXZXIIIXZZZXIIIII (-0.005166491399678741+0j)
YZZZYIIIIIYZZZYIIIII (0.007674373188394166+0j)
XZZZXIIIIIYZZZYIIIII (0.007674373188394166+0j)
YZZZYIIIIIXZZZXIIIII (0.007674373188394166+0j)
XZZZXIIIIIXZZZXIIIII (0.007674373188394166+0j)
IIYYIIIIIIYZZZYIIIII (-4.4791408530564817e-07+0j)
IIXXIIIIIIYZZZYIIIII (-4.4791408530564817e-07+0j)
IIYYIIIIIIXZZZXIIIII (-4.4791408530564817e-07+0j)
IIXXIIIIIIXZZZXIIIII (-4.4791408530564817e-07+0j)
IYZYIIIIIIYZZZYIIIII (-9.506485771728669e-06+0j)
IXZXIIIIIIYZZZYIIIII (-9.506485771728669e-06+0j)
IYZYIIIIIIXZZZXIIIII (-9.506485771728669e-06+0j)
IXZXIIIIIIXZZZXIIIII (-9.506485771728669e-06+0j)
IIIIIIIIIIIIZZIIIIII (0.11326114393875654+0j)
IIIIIIIIIIIZIZIIIIII (0.11326114393875657+0j)
IIIIIIIIIIZIIZIIIIII (0.11162634864138246+0j)
IIIIIIIIIZIIIZIIIIII (0.1540798111021375+0j)
IIIIIIIYZYIIIZIIIIII (0.0017514359313500476+0j)
IIIIIIIXZXIIIZIIIIII (0.0017514359313500476+0j)
IIIYZZZZZYIIIZIIIIII (8.510377213376906e-06+0j)
IIIXZZZZZXIIIZIIIIII (8.510377213376906e-06+0j)
IIIIIIIIZIIIIZIIIIII (0.1540703006155497+0j)
IIIIIIYZYIIIIZIIIIII (0.0012648145836422142+0j)
IIIIIIXZXIIIIZIIIIII (0.0012648145836422142+0j)
YZZZZZZZYIIIIZIIIIII (-0.001832419476403444+0j)
XZZZZZZZXIIIIZIIIIII (-0.001832419476403444+0j)
IIIIIIIZIIIIIZIIIIII (0.12369877119922476+0j)
IIIYZZZYIIIIIZIIIIII (-0.005757008969943802+0j)
IIIXZZZXIIIIIZIIIIII (-0.005757008969943802+0j)
IIIIIIZIIIIIIZIIIIII (0.12207476173135806+0j)
YZZZZZYIIIIIIZIIIIII (-0.004143598500993577+0j)
XZZZZZXIIIIIIZIIIIII (-0.004143598500993577+0j)
IIIIIZIIIIIIIZIIIIII (0.11645829653653471+0j)
IIIIZIIIIIIIIZIIIIII (0.11645829653653479+0j)
IIIZIIIIIIIIIZIIIIII (0.13060632564787852+0j)
IIZIIIIIIIIIIZIIIIII (0.12038354656673225+0j)
IZIIIIIIIIIIIZIIIIII (0.12038354656673228+0j)
ZIIIIIIIIIIIIZIIIIII (0.13533898059367105+0j)
IIYZZZZZZYIIYYIIIIII (-0.0016525197930568852+0j)
IIXZZZZZZXIIYYIIIIII (-0.0016525197930568852+0j)
IIYZZZZZZYIIXXIIIIII (-0.0016525197930568852+0j)
IIXZZZZZZXIIXXIIIIII (-0.0016525197930568852+0j)
IIIIIYZZYIIIYYIIIIII (-0.0013360498603070933+0j)
IIIIIXZZXIIIYYIIIIII (-0.0013360498603070933+0j)
IIIIIYZZYIIIXXIIIIII (-0.0013360498603070933+0j)
IIIIIXZZXIIIXXIIIIII (-0.0013360498603070933+0j)
IIIIYZZZYIIIYYIIIIII (-6.295023897072624e-05+0j)
IIIIXZZZXIIIYYIIIIII (-6.295023897072624e-05+0j)
IIIIYZZZYIIIXXIIIIII (-6.295023897072624e-05+0j)
IIIIXZZZXIIIXXIIIIII (-6.295023897072624e-05+0j)
IIYZZZZYIIIIYYIIIIII (-0.005143407029184675+0j)
IIXZZZZXIIIIYYIIIIII (-0.005143407029184675+0j)
IIYZZZZYIIIIXXIIIIII (-0.005143407029184675+0j)
IIXZZZZXIIIIXXIIIIII (-0.005143407029184675+0j)
IIIIIYYIIIIIYYIIIIII (-0.007431868592904686+0j)
IIIIIXXIIIIIYYIIIIII (-0.007431868592904686+0j)
IIIIIYYIIIIIXXIIIIII (-0.007431868592904686+0j)
IIIIIXXIIIIIXXIIIIII (-0.007431868592904686+0j)
IIIIYZYIIIIIYYIIIIII (-0.0003501650034339674+0j)
IIIIXZXIIIIIYYIIIIII (-0.0003501650034339674+0j)
IIIIYZYIIIIIXXIIIIII (-0.0003501650034339674+0j)
IIIIXZXIIIIIXXIIIIII (-0.0003501650034339674+0j)
YZZZZYIIIIIIYYIIIIII (-9.506485771730838e-06+0j)
XZZZZXIIIIIIYYIIIIII (-9.506485771730838e-06+0j)
YZZZZYIIIIIIXXIIIIII (-9.506485771730838e-06+0j)
XZZZZXIIIIIIXXIIIIII (-9.506485771730838e-06+0j)
YZZZYIIIIIIIYYIIIIII (-4.4791408530564817e-07+0j)
XZZZXIIIIIIIYYIIIIII (-4.4791408530564817e-07+0j)
YZZZYIIIIIIIXXIIIIII (-4.4791408530564817e-07+0j)
XZZZXIIIIIIIXXIIIIII (-4.4791408530564817e-07+0j)
IIYYIIIIIIIIYYIIIIII (0.007122402627975711+0j)
IIXXIIIIIIIIYYIIIIII (0.007122402627975711+0j)
IIYYIIIIIIIIXXIIIIII (0.007122402627975711+0j)
IIXXIIIIIIIIXXIIIIII (0.007122402627975711+0j)
IYZZZZZZZYIYZYIIIIII (-0.0016525197930568852+0j)
IXZZZZZZZXIYZYIIIIII (-0.0016525197930568852+0j)
IYZZZZZZZYIXZXIIIIII (-0.0016525197930568852+0j)
IXZZZZZZZXIXZXIIIIII (-0.0016525197930568852+0j)
IIIIIYZZYIIYZYIIIIII (6.295023897072662e-05+0j)
IIIIIXZZXIIYZYIIIIII (6.295023897072662e-05+0j)
IIIIIYZZYIIXZXIIIIII (6.295023897072662e-05+0j)
IIIIIXZZXIIXZXIIIIII (6.295023897072662e-05+0j)
IIIIYZZZYIIYZYIIIIII (-0.0013360498603070938+0j)
IIIIXZZZXIIYZYIIIIII (-0.0013360498603070938+0j)
IIIIYZZZYIIXZXIIIIII (-0.0013360498603070938+0j)
IIIIXZZZXIIXZXIIIIII (-0.0013360498603070938+0j)
IYZZZZZYIIIYZYIIIIII (-0.005143407029184675+0j)
IXZZZZZXIIIYZYIIIIII (-0.005143407029184675+0j)
IYZZZZZYIIIXZXIIIIII (-0.005143407029184675+0j)
IXZZZZZXIIIXZXIIIIII (-0.005143407029184675+0j)
IIIIIYYIIIIYZYIIIIII (0.00035016500343396957+0j)
IIIIIXXIIIIYZYIIIIII (0.00035016500343396957+0j)
IIIIIYYIIIIXZXIIIIII (0.00035016500343396957+0j)
IIIIIXXIIIIXZXIIIIII (0.00035016500343396957+0j)
IIIIYZYIIIIYZYIIIIII (-0.007431868592904692+0j)
IIIIXZXIIIIYZYIIIIII (-0.007431868592904692+0j)
IIIIYZYIIIIXZXIIIIII (-0.007431868592904692+0j)
IIIIXZXIIIIXZXIIIIII (-0.007431868592904692+0j)
YZZZZYIIIIIYZYIIIIII (4.479140853056617e-07+0j)
XZZZZXIIIIIYZYIIIIII (4.479140853056617e-07+0j)
YZZZZYIIIIIXZXIIIIII (4.479140853056617e-07+0j)
XZZZZXIIIIIXZXIIIIII (4.479140853056617e-07+0j)
YZZZYIIIIIIYZYIIIIII (-9.506485771728669e-06+0j)
XZZZXIIIIIIYZYIIIIII (-9.506485771728669e-06+0j)
YZZZYIIIIIIXZXIIIIII (-9.506485771728669e-06+0j)
XZZZXIIIIIIXZXIIIIII (-9.506485771728669e-06+0j)
IYZYIIIIIIIYZYIIIIII (0.007122402627975711+0j)
IXZXIIIIIIIYZYIIIIII (0.007122402627975711+0j)
IYZYIIIIIIIXZXIIIIII (0.007122402627975711+0j)
IXZXIIIIIIIXZXIIIIII (0.007122402627975711+0j)
IIIIIIIIYYYZZYIIIIII (-0.048344394867002864+0j)
IIIIIIIIXXYZZYIIIIII (-0.048344394867002864+0j)
IIIIIIIIYYXZZXIIIIII (-0.048344394867002864+0j)
IIIIIIIIXXXZZXIIIIII (-0.048344394867002864+0j)
IIIIIIYZZYYZZYIIIIII (0.0007183638977338729+0j)
IIIIIIXZZXYZZYIIIIII (0.0007183638977338729+0j)
IIIIIIYZZYXZZXIIIIII (0.0007183638977338729+0j)
IIIIIIXZZXXZZXIIIIII (0.0007183638977338729+0j)
YZZZZZZZZYYZZYIIIIII (-0.002088592526109826+0j)
XZZZZZZZZXYZZYIIIIII (-0.002088592526109826+0j)
YZZZZZZZZYXZZXIIIIII (-0.002088592526109826+0j)
XZZZZZZZZXXZZXIIIIII (-0.002088592526109826+0j)
IIIIIIIYYIYZZYIIIIII (0.0017064974383694846+0j)
IIIIIIIXXIYZZYIIIIII (0.0017064974383694846+0j)
IIIIIIIYYIXZZXIIIIII (0.0017064974383694846+0j)
IIIIIIIXXIXZZXIIIIII (0.0017064974383694846+0j)
IIIYZZZZYIYZZYIIIIII (0.0006789305334026212+0j)
IIIXZZZZXIYZZYIIIIII (0.0006789305334026212+0j)
IIIYZZZZYIXZZXIIIIII (0.0006789305334026212+0j)
IIIXZZZZXIXZZXIIIIII (0.0006789305334026212+0j)
IIIIIIYYIIYZZYIIIIII (-0.017049920292109996+0j)
IIIIIIXXIIYZZYIIIIII (-0.017049920292109996+0j)
IIIIIIYYIIXZZXIIIIII (-0.017049920292109996+0j)
IIIIIIXXIIXZZXIIIIII (-0.017049920292109996+0j)
YZZZZZZYIIYZZYIIIIII (0.013046859854643046+0j)
XZZZZZZXIIYZZYIIIIII (0.013046859854643046+0j)
YZZZZZZYIIXZZXIIIIII (0.013046859854643046+0j)
XZZZZZZXIIXZZXIIIIII (0.013046859854643046+0j)
IIIYZZYIIIYZZYIIIIII (0.027056898578927485+0j)
IIIXZZXIIIYZZYIIIIII (0.027056898578927485+0j)
IIIYZZYIIIXZZXIIIIII (0.027056898578927485+0j)
IIIXZZXIIIXZZXIIIIII (0.027056898578927485+0j)
IIYZZYIIIIYZZYIIIIII (-0.023149990609893124+0j)
IIXZZXIIIIYZZYIIIIII (-0.023149990609893124+0j)
IIYZZYIIIIXZZXIIIIII (-0.023149990609893124+0j)
IIXZZXIIIIXZZXIIIIII (-0.023149990609893124+0j)
IYZZZYIIIIYZZYIIIIII (0.0010907507903394323+0j)
IXZZZXIIIIYZZYIIIIII (0.0010907507903394323+0j)
IYZZZYIIIIXZZXIIIIII (0.0010907507903394323+0j)
IXZZZXIIIIXZZXIIIIII (0.0010907507903394323+0j)
IIYZYIIIIIYZZYIIIIII (-0.0010907507903394253+0j)
IIXZXIIIIIYZZYIIIIII (-0.0010907507903394253+0j)
IIYZYIIIIIXZZXIIIIII (-0.0010907507903394253+0j)
IIXZXIIIIIXZZXIIIIII (-0.0010907507903394253+0j)
IYZZYIIIIIYZZYIIIIII (-0.02314999060989314+0j)
IXZZXIIIIIYZZYIIIIII (-0.02314999060989314+0j)
IYZZYIIIIIXZZXIIIIII (-0.02314999060989314+0j)
IXZZXIIIIIXZZXIIIIII (-0.02314999060989314+0j)
YZZYIIIIIIYZZYIIIIII (0.023712631952288597+0j)
XZZXIIIIIIYZZYIIIIII (0.023712631952288597+0j)
YZZYIIIIIIXZZXIIIIII (0.023712631952288597+0j)
XZZXIIIIIIXZZXIIIIII (0.023712631952288597+0j)
IIIIIIIIIIIZZIIIIIII (0.11639148740770533+0j)
IIIIIIIIIIZIZIIIIIII (0.12622147448731494+0j)
IIIIIIIIIZIIZIIIIIII (0.15977405887875046+0j)
IIIIIIIYZYIIZIIIIIII (0.001597803574445786+0j)
IIIIIIIXZXIIZIIIIIII (0.001597803574445786+0j)
IIIYZZZZZYIIZIIIIIII (-0.0011927417135598674+0j)
IIIXZZZZZXIIZIIIIIII (-0.0011927417135598674+0j)
IIIIIIIIZIIIZIIIIIII (0.159783280739081+0j)
IIIIIIYZYIIIZIIIIIII (0.0019133225125290017+0j)
IIIIIIXZXIIIZIIIIIII (0.0019133225125290017+0j)
YZZZZZZZYIIIZIIIIIII (-5.392380819170192e-05+0j)
XZZZZZZZXIIIZIIIIIII (-5.392380819170192e-05+0j)
IIIIIIIZIIIIZIIIIIII (0.1291758826025775+0j)
IIIYZZZYIIIIZIIIIIII (-0.007612831048648759+0j)
IIIXZZZXIIIIZIIIIIII (-0.007612831048648759+0j)
IIIIIIZIIIIIZIIIIIII (0.11778618326370405+0j)
YZZZZZYIIIIIZIIIIIII (0.00635718315209254+0j)
XZZZZZXIIIIIZIIIIIII (0.00635718315209254+0j)
IIIIIZIIIIIIZIIIIIII (0.12903562032972643+0j)
IIIIYYIIIIIIZIIIIIII (-0.00047291317706760856+0j)
IIIIXXIIIIIIZIIIIIII (-0.00047291317706760856+0j)
IIIIZIIIIIIIZIIIIIII (0.11902083832248422+0j)
IIIZIIIIIIIIZIIIIIII (0.12038354656673225+0j)
IIZIIIIIIIIIZIIIIIII (0.13291553641760373+0j)
IZIIIIIIIIIIZIIIIIII (0.12189950374433815+0j)
ZIIIIIIIIIIIZIIIIIII (0.13641107881302034+0j)
IIIIIZIIIIIYYIIIIIII (0.00047291317706764824+0j)
IIIIIZIIIIIXXIIIIIII (0.00047291317706764824+0j)
IIIIYYIIIIIYYIIIIIII (0.00500739100362116+0j)
IIIIXXIIIIIYYIIIIIII (0.00500739100362116+0j)
IIIIYYIIIIIXXIIIIIII (0.00500739100362116+0j)
IIIIXXIIIIIXXIIIIIII (0.00500739100362116+0j)
IIIIZIIIIIIYYIIIIIII (-0.0004729131770676047+0j)
IIIIZIIIIIIXXIIIIIII (-0.0004729131770676047+0j)
IYYIIIIIIIIYYIIIIIII (0.005508016336632817+0j)
IXXIIIIIIIIYYIIIIIII (0.005508016336632817+0j)
IYYIIIIIIIIXXIIIIIII (0.005508016336632817+0j)
IXXIIIIIIIIXXIIIIIII (0.005508016336632817+0j)
IIIIIYZZZYYZYIIIIIII (-0.0025631375937030048+0j)
IIIIIXZZZXYZYIIIIIII (-0.0025631375937030048+0j)
IIIIIYZZZYXZXIIIIIII (-0.0025631375937030048+0j)
IIIIIXZZZXXZXIIIIIII (-0.0025631375937030048+0j)
IIIIYZZZZYYZYIIIIIII (-0.00012076654384842325+0j)
IIIIXZZZZXYZYIIIIIII (-0.00012076654384842325+0j)
IIIIYZZZZYXZXIIIIIII (-0.00012076654384842325+0j)
IIIIXZZZZXXZXIIIIIII (-0.00012076654384842325+0j)
IIYZZZZZYIYZYIIIIIII (-0.0028872018968714823+0j)
IIXZZZZZXIYZYIIIIIII (-0.0028872018968714823+0j)
IIYZZZZZYIXZXIIIIIII (-0.0028872018968714823+0j)
IIXZZZZZXIXZXIIIIIII (-0.0028872018968714823+0j)
IIIIIYZYIIYZYIIIIIII (-0.013165573927157611+0j)
